batch_config,sigma_test,replica,v_score
n=640,0.21820512820512822,6,3.5457052832937557e-06
n=640,0.21820512820512822,7,7.990337302780374e-06
n=640,0.21820512820512822,8,6.942519533928641e-06
n=640,0.21820512820512822,9,6.945804284863352e-06
n=640,0.22564102564102564,0,9.369173775338489e-06
n=640,0.22564102564102564,1,6.052045629135309e-06
n=640,0.22564102564102564,2,6.6339251135308974e-06
n=640,0.22564102564102564,3,4.541091025777772e-06
n=640,0.22564102564102564,4,8.754800628334654e-06
n=640,0.22564102564102564,5,5.27885440626905e-06
n=640,0.22564102564102564,6,6.173223410620929e-06
n=640,0.22564102564102564,7,6.399504857666456e-06
n=640,0.22564102564102564,8,4.4515040224993675e-06
n=640,0.22564102564102564,9,6.156006484759157e-06
n=640,0.23307692307692307,0,1.0403348211617372e-05
n=640,0.23307692307692307,1,4.5739896067041626e-06
n=640,0.23307692307692307,2,8.478363518584521e-06
n=640,0.23307692307692307,3,5.1345297625035356e-06
n=640,0.23307692307692307,4,5.422720974935746e-06
n=640,0.23307692307692307,5,6.305171512577785e-06
n=640,0.23307692307692307,6,7.971396537731438e-06
n=640,0.23307692307692307,7,9.585655895742677e-06
n=640,0.23307692307692307,8,1.6689967023504142e-05
n=640,0.23307692307692307,9,1.0019684385327652e-05
n=640,0.24051282051282052,0,7.591034147093999e-06
n=640,0.24051282051282052,1,4.981659707858776e-06
n=640,0.24051282051282052,2,8.57337362488465e-06
n=640,0.24051282051282052,3,6.382499813234603e-06
n=640,0.24051282051282052,4,5.830937577956087e-06
n=640,0.24051282051282052,5,7.5088027765801844e-06
n=640,0.24051282051282052,6,5.367145345663373e-06
n=640,0.24051282051282052,7,8.17796407173999e-06
n=640,0.24051282051282052,8,4.033713361824398e-06
n=640,0.24051282051282052,9,7.481772962536725e-06
n=640,0.24794871794871795,0,2.7601878744354306e-05
n=640,0.24794871794871795,1,6.558850663851679e-06
n=640,0.24794871794871795,2,1.1351694293424234e-05
n=640,0.24794871794871795,3,1.40082607107513e-05
n=640,0.24794871794871795,4,6.247263139171439e-06
n=640,0.24794871794871795,5,1.0163037695652676e-05
n=640,0.24794871794871795,6,1.0235313103611151e-05
n=640,0.24794871794871795,7,7.106765590408117e-06
n=640,0.24794871794871795,8,1.0189473379313858e-05
n=640,0.24794871794871795,9,1.2948904077623644e-05
n=640,0.2553846153846154,0,9.400213528186057e-06
n=640,0.2553846153846154,1,5.135303317266355e-06
n=640,0.2553846153846154,2,8.509557522571593e-06
n=640,0.2553846153846154,3,4.944101591089808e-06
n=640,0.2553846153846154,4,1.2082677997710784e-05
n=640,0.2553846153846154,5,5.897325456373016e-06
n=640,0.2553846153846154,6,8.778427741281437e-06
n=640,0.2553846153846154,7,8.90806917063623e-06
n=640,0.2553846153846154,8,8.46004173128166e-06
n=640,0.2553846153846154,9,4.7901860132580955e-06
n=640,0.26282051282051283,0,8.706750242670715e-06
n=640,0.26282051282051283,1,4.4699884101518855e-05
n=640,0.26282051282051283,2,8.061283395845525e-06
n=640,0.26282051282051283,3,6.625667472533296e-06
n=640,0.26282051282051283,4,6.437179036352321e-06
n=640,0.26282051282051283,5,6.880062458540954e-06
n=640,0.26282051282051283,6,9.958658564141095e-06
n=640,0.26282051282051283,7,5.1121890758564784e-06
n=640,0.26282051282051283,8,9.378124623494174e-06
n=640,0.26282051282051283,9,9.71913055312261e-06
n=640,0.2702564102564103,0,7.827327910982401e-06
n=640,0.2702564102564103,1,7.91073140634951e-06
n=640,0.2702564102564103,2,1.8258098867749345e-05
n=640,0.2702564102564103,3,1.1384810250372213e-05
n=640,0.2702564102564103,4,9.649496722569462e-06
n=640,0.2702564102564103,5,6.601602697012988e-06
n=640,0.2702564102564103,6,8.908402371817526e-06
n=640,0.2702564102564103,7,1.32502850802393e-05
n=640,0.2702564102564103,8,9.710071551215584e-06
n=640,0.2702564102564103,9,1.0601365757564032e-05
n=640,0.2776923076923077,0,8.1221413614033e-06
n=640,0.2776923076923077,1,8.66048209775522e-06
n=640,0.2776923076923077,2,1.4274749686987976e-05
n=640,0.2776923076923077,3,1.304737488536592e-05
n=640,0.2776923076923077,4,5.482248738567832e-06
n=640,0.2776923076923077,5,1.4202382030561962e-05
n=640,0.2776923076923077,6,9.254905255587891e-06
n=640,0.2776923076923077,7,4.89171731380992e-06
n=640,0.2776923076923077,8,1.0166199598227912e-05
n=640,0.2776923076923077,9,1.3548596549469458e-05
n=640,0.28512820512820514,0,2.933536248920718e-05
n=640,0.28512820512820514,1,1.610650056233258e-05
n=640,0.28512820512820514,2,8.05993854098335e-06
n=640,0.28512820512820514,3,9.938249388461652e-06
n=640,0.28512820512820514,4,1.0997425360939823e-05
n=640,0.28512820512820514,5,1.3006378929559358e-05
n=640,0.28512820512820514,6,9.946298587514484e-06
n=640,0.28512820512820514,7,6.3406892063002725e-06
n=640,0.28512820512820514,8,9.879438105062981e-06
n=640,0.28512820512820514,9,7.727717536173274e-06
n=640,0.2925641025641026,0,1.479481614700751e-05
n=640,0.2925641025641026,1,8.42821581271757e-06
n=640,0.2925641025641026,2,1.4301571767212368e-05
n=640,0.2925641025641026,3,1.6002980374950814e-05
n=640,0.2925641025641026,4,1.3024328339808881e-05
n=640,0.2925641025641026,5,1.0490693761407825e-05
n=640,0.2925641025641026,6,1.5398933489912923e-05
n=640,0.2925641025641026,7,1.0385039450494227e-05
n=640,0.2925641025641026,8,1.6063390399852706e-05
n=640,0.2925641025641026,9,1.0323705344741521e-05
n=640,0.3,0,5.38302055222341e-06
n=640,0.3,1,1.9131126899965908e-05
n=640,0.3,2,9.000644036245206e-06
n=640,0.3,3,6.259837622209645e-06
n=640,0.3,4,2.1196889765562327e-05
n=640,0.3,5,8.838158168806243e-06
n=640,0.3,6,9.535814897965753e-06
n=640,0.3,7,8.388989383569097e-06
n=640,0.3,8,7.782603293524293e-06
n=640,0.3,9,8.862151106200219e-06
n=1280,0.01,0,8.687795682573551e-08
n=1280,0.01,1,8.288226993924005e-08
n=1280,0.01,2,8.057052407123131e-08
n=1280,0.01,3,8.502819861440345e-08
n=1280,0.01,4,8.386913260691669e-08
n=1280,0.01,5,8.230283616262263e-08
n=1280,0.01,6,8.47919250052529e-08
n=1280,0.01,7,8.635569700846939e-08
n=1280,0.01,8,8.397349888373413e-08
n=1280,0.01,9,8.269157413733029e-08
n=1280,0.017435897435897435,0,8.770747015585906e-08
n=1280,0.017435897435897435,1,8.6425398816356e-08
n=1280,0.017435897435897435,2,8.874102769385146e-08
n=1280,0.017435897435897435,3,8.7242750133945e-08
n=1280,0.017435897435897435,4,8.709102825131837e-08
n=1280,0.017435897435897435,5,8.970404443907564e-08
n=1280,0.017435897435897435,6,9.578631565286639e-08
n=1280,0.017435897435897435,7,9.083918695438562e-08
n=1280,0.017435897435897435,8,8.551242591740014e-08
n=1280,0.017435897435897435,9,9.050399156361605e-08
n=1280,0.02487179487179487,0,8.799834030255287e-08
n=1280,0.02487179487179487,1,1.0005845331702253e-07
n=1280,0.02487179487179487,2,8.703823447672257e-08
n=1280,0.02487179487179487,3,9.269423261771051e-08
n=1280,0.02487179487179487,4,8.148169533539183e-08
n=1280,0.02487179487179487,5,8.998332373555841e-08
n=1280,0.02487179487179487,6,9.597398515476897e-08
n=1280,0.02487179487179487,7,8.678022722469933e-08
n=1280,0.02487179487179487,8,9.113552234819225e-08
n=1280,0.02487179487179487,9,8.851677569739093e-08
n=1280,0.03230769230769231,0,8.740573194614698e-08
n=1280,0.03230769230769231,1,9.727899351791636e-08
n=1280,0.03230769230769231,2,1.0639491394640813e-07
n=1280,0.03230769230769231,3,1.0034908109345649e-07
n=1280,0.03230769230769231,4,8.672008068665745e-08
n=1280,0.03230769230769231,5,9.738015424601198e-08
n=1280,0.03230769230769231,6,9.507117959403639e-08
n=1280,0.03230769230769231,7,1.142849012541521e-07
n=1280,0.03230769230769231,8,1.1458711441232796e-07
n=1280,0.03230769230769231,9,1.1050882981947248e-07
n=1280,0.03974358974358974,0,1.0721252199844888e-07
n=1280,0.03974358974358974,1,9.74467232032378e-08
n=1280,0.03974358974358974,2,9.624313472097844e-08
n=1280,0.03974358974358974,3,1.0203435729115451e-07
n=1280,0.03974358974358974,4,1.1969442049704582e-07
n=1280,0.03974358974358974,5,1.04419821798992e-07
n=1280,0.03974358974358974,6,1.092829503852958e-07
n=1280,0.03974358974358974,7,1.0141903589463273e-07
n=1280,0.03974358974358974,8,1.1993825669205718e-07
n=1280,0.03974358974358974,9,1.0922161414950588e-07
n=1280,0.04717948717948718,0,9.790464941731202e-08
n=1280,0.04717948717948718,1,1.2109609329111102e-07
n=1280,0.04717948717948718,2,1.2854484893957937e-07
n=1280,0.04717948717948718,3,1.342374447479225e-07
n=1280,0.04717948717948718,4,1.1387517665468011e-07
n=1280,0.04717948717948718,5,1.2407970923400705e-07
n=1280,0.04717948717948718,6,1.1746127670691136e-07
n=1280,0.04717948717948718,7,9.962551624157557e-08
n=1280,0.04717948717948718,8,1.3878304545150918e-07
n=1280,0.04717948717948718,9,1.227317437376188e-07
n=1280,0.054615384615384614,0,1.0492987881551583e-07
n=1280,0.054615384615384614,1,1.467561822318549e-07
n=1280,0.054615384615384614,2,1.3042227302456053e-07
n=1280,0.054615384615384614,3,1.2137729065281275e-07
n=1280,0.054615384615384614,4,1.2802493589518088e-07
n=1280,0.054615384615384614,5,1.3588017323413999e-07
n=1280,0.054615384615384614,6,1.2497335539162315e-07
n=1280,0.054615384615384614,7,1.4594869893512048e-07
n=1280,0.054615384615384614,8,1.2608756470336363e-07
n=1280,0.054615384615384614,9,9.645278205585284e-08
n=1280,0.062051282051282054,0,1.7054654081807471e-07
n=1280,0.062051282051282054,1,1.490144154911201e-07
n=1280,0.062051282051282054,2,1.6549451284600003e-07
n=1280,0.062051282051282054,3,1.538120289583678e-07
n=1280,0.062051282051282054,4,1.3188330949025195e-07
n=1280,0.062051282051282054,5,1.4190290536013112e-07
n=1280,0.062051282051282054,6,1.8380130310263123e-07
n=1280,0.062051282051282054,7,1.5283823409173918e-07
n=1280,0.062051282051282054,8,1.2585425904590103e-07
n=1280,0.062051282051282054,9,1.6794985051631328e-07
n=1280,0.06948717948717949,0,1.7021340727836368e-07
n=1280,0.06948717948717949,1,1.7751497906050882e-07
n=1280,0.06948717948717949,2,1.692793090776148e-07
n=1280,0.06948717948717949,3,1.7831444239118587e-07
n=1280,0.06948717948717949,4,1.6878276632628332e-07
n=1280,0.06948717948717949,5,1.4465509469057513e-07
n=1280,0.06948717948717949,6,1.6618298236174976e-07
n=1280,0.06948717948717949,7,1.9063417504014667e-07
n=1280,0.06948717948717949,8,1.7232830670616092e-07
n=1280,0.06948717948717949,9,2.523474766640373e-07
n=1280,0.07692307692307691,0,2.2236018586609862e-07
n=1280,0.07692307692307691,1,1.6154374893640887e-07
n=1280,0.07692307692307691,2,1.8465775616339011e-07
n=1280,0.07692307692307691,3,1.568884833492438e-07
n=1280,0.07692307692307691,4,1.320943185276674e-07
n=1280,0.07692307692307691,5,1.6669478022504198e-07
n=1280,0.07692307692307691,6,1.3878017980077255e-07
n=1280,0.07692307692307691,7,2.0674487635862183e-07
n=1280,0.07692307692307691,8,3.1315846184456073e-07
n=1280,0.07692307692307691,9,1.898892703495901e-07
n=1280,0.08435897435897435,0,2.4397576646853165e-07
n=1280,0.08435897435897435,1,2.3235756703986932e-07
n=1280,0.08435897435897435,2,1.8291265543674023e-07
n=1280,0.08435897435897435,3,3.181824571792488e-07
n=1280,0.08435897435897435,4,2.688212083930955e-07
n=1280,0.08435897435897435,5,2.8123898211428005e-07
n=1280,0.08435897435897435,6,1.6392110329590382e-07
n=1280,0.08435897435897435,7,1.650639122544083e-07
n=1280,0.08435897435897435,8,1.8106955796773493e-07
n=1280,0.08435897435897435,9,2.235294865697416e-07
n=1280,0.0917948717948718,0,2.682848092132947e-07
n=1280,0.0917948717948718,1,2.3226448467213677e-07
n=1280,0.0917948717948718,2,1.7582781626339866e-07
n=1280,0.0917948717948718,3,1.6924809448318595e-07
n=1280,0.0917948717948718,4,2.2790095623478525e-07
n=1280,0.0917948717948718,5,3.3814954634379563e-07
n=1280,0.0917948717948718,6,2.8273118225927603e-07
n=1280,0.0917948717948718,7,2.0879225560170744e-07
n=1280,0.0917948717948718,8,3.7631946528429606e-07
n=1280,0.0917948717948718,9,2.469558801252232e-07
n=1280,0.09923076923076922,0,3.563645405154019e-07
n=1280,0.09923076923076922,1,2.351299179928041e-07
n=1280,0.09923076923076922,2,2.938975733020959e-07
n=1280,0.09923076923076922,3,2.7515668692527267e-07
n=1280,0.09923076923076922,4,2.531405089360542e-07
n=1280,0.09923076923076922,5,2.902409365372448e-07
n=1280,0.09923076923076922,6,3.380962322380387e-07
n=1280,0.09923076923076922,7,3.1107797033660364e-07
n=1280,0.09923076923076922,8,2.0729698766279088e-07
n=1280,0.09923076923076922,9,1.94348428536772e-07
n=1280,0.10666666666666666,0,2.130308208587269e-07
n=1280,0.10666666666666666,1,3.7157531867667393e-07
n=1280,0.10666666666666666,2,2.984604115406145e-07
n=1280,0.10666666666666666,3,3.519829324890968e-07
n=1280,0.10666666666666666,4,3.0812659760836763e-07
n=1280,0.10666666666666666,5,2.9894882617478683e-07
n=1280,0.10666666666666666,6,3.3080787650452306e-07
n=1280,0.10666666666666666,7,3.383817617739241e-07
n=1280,0.10666666666666666,8,3.140581197442317e-07
n=1280,0.10666666666666666,9,2.831161454413682e-07
n=1280,0.1141025641025641,0,4.2970203024954135e-07
n=1280,0.1141025641025641,1,2.620489548366761e-07
n=1280,0.1141025641025641,2,3.6290602501459024e-07
n=1280,0.1141025641025641,3,2.792503558472414e-07
n=1280,0.1141025641025641,4,2.806521386089791e-07
n=1280,0.1141025641025641,5,3.8627360075710924e-07
n=1280,0.1141025641025641,6,2.336419851039532e-07
n=1280,0.1141025641025641,7,3.2303761313424084e-07
n=1280,0.1141025641025641,8,2.4379578961902213e-07
n=1280,0.1141025641025641,9,4.40345828208372e-07
n=1280,0.12153846153846153,0,8.547559928942317e-07
n=1280,0.12153846153846153,1,7.789400370533881e-07
n=1280,0.12153846153846153,2,4.692163777904959e-07
n=1280,0.12153846153846153,3,3.8621119606081407e-07
n=1280,0.12153846153846153,4,2.7135591260296126e-07
n=1280,0.12153846153846153,5,3.759536386046705e-07
n=1280,0.12153846153846153,6,3.648923449499233e-07
n=1280,0.12153846153846153,7,3.348124919636199e-07
n=1280,0.12153846153846153,8,2.975214517673519e-07
n=1280,0.12153846153846153,9,4.947659025677743e-07
n=1280,0.12897435897435897,0,4.4514080374843913e-07
n=1280,0.12897435897435897,1,3.545269902538699e-07
n=1280,0.12897435897435897,2,5.256671707257889e-07
n=1280,0.12897435897435897,3,4.0280909962053004e-07
n=1280,0.12897435897435897,4,5.057422608639965e-07
n=1280,0.12897435897435897,5,4.326996254086574e-07
n=1280,0.12897435897435897,6,3.5118799749913994e-07
n=1280,0.12897435897435897,7,4.870276036528706e-07
n=1280,0.12897435897435897,8,3.991416599380369e-07
n=1280,0.12897435897435897,9,5.80312990749297e-07
n=1280,0.13641025641025642,0,5.8908493575914e-07
n=1280,0.13641025641025642,1,4.027568758692747e-07
n=1280,0.13641025641025642,2,1.625345614773921e-06
n=1280,0.13641025641025642,3,6.434431554602476e-07
n=1280,0.13641025641025642,4,3.45687723862763e-07
n=1280,0.13641025641025642,5,7.510726464106818e-07
n=1280,0.13641025641025642,6,7.444573935046813e-06
n=1280,0.13641025641025642,7,6.656577070944548e-07
n=1280,0.13641025641025642,8,5.190966951293571e-07
n=1280,0.13641025641025642,9,4.04973829042471e-07
n=1280,0.14384615384615385,0,5.218244143179852e-07
n=1280,0.14384615384615385,1,4.2154828334190996e-07
n=1280,0.14384615384615385,2,1.5404040452308206e-06
n=1280,0.14384615384615385,3,4.376459873941176e-07
n=1280,0.14384615384615385,4,4.922564161390313e-07
n=1280,0.14384615384615385,5,6.734941063447279e-07
n=1280,0.14384615384615385,6,2.8558660084052904e-06
n=1280,0.14384615384615385,7,5.546654174219795e-07
n=1280,0.14384615384615385,8,6.890485110418687e-07
n=1280,0.14384615384615385,9,4.394594315752643e-07
n=1280,0.1512820512820513,0,5.028335013419908e-07
n=1280,0.1512820512820513,1,5.640116241581367e-07
n=1280,0.1512820512820513,2,3.224451930827738e-07
n=1280,0.1512820512820513,3,4.070062296429018e-07
n=1280,0.1512820512820513,4,4.5642530579212846e-07
n=1280,0.1512820512820513,5,5.489174612173418e-07
n=1280,0.1512820512820513,6,4.536193891737386e-07
n=1280,0.1512820512820513,7,4.2273159812563346e-07
n=1280,0.1512820512820513,8,2.5733903126183893e-06
n=1280,0.1512820512820513,9,5.911095386990734e-07
n=1280,0.15871794871794873,0,4.848392960329579e-07
n=1280,0.15871794871794873,1,1.143115478037873e-06
n=1280,0.15871794871794873,2,4.5285484049450674e-07
n=1280,0.15871794871794873,3,4.513808878422882e-07
n=1280,0.15871794871794873,4,6.299554552238016e-07
n=1280,0.15871794871794873,5,5.604683503727407e-07
n=1280,0.15871794871794873,6,4.3608080333989015e-07
n=1280,0.15871794871794873,7,7.646348880184884e-07
n=1280,0.15871794871794873,8,1.2757560181529458e-06
n=1280,0.15871794871794873,9,6.344714864553711e-06
n=1280,0.16615384615384615,0,1.4233979779940243e-06
n=1280,0.16615384615384615,1,9.793822541437376e-07
n=1280,0.16615384615384615,2,1.2933876799431139e-06
n=1280,0.16615384615384615,3,8.468457266247727e-07
n=1280,0.16615384615384615,4,7.107828907463757e-07
n=1280,0.16615384615384615,5,1.1456703603440353e-06
n=1280,0.16615384615384615,6,6.259500802186818e-07
n=1280,0.16615384615384615,7,7.65525371214153e-07
n=1280,0.16615384615384615,8,7.317579635862909e-07
n=1280,0.16615384615384615,9,5.989889722368208e-07
n=1280,0.1735897435897436,0,1.2769178178535445e-06
n=1280,0.1735897435897436,1,8.807567071335931e-07
n=1280,0.1735897435897436,2,1.208749109465493e-06
n=1280,0.1735897435897436,3,5.715378522944543e-07
n=1280,0.1735897435897436,4,1.1328036881536927e-06
n=1280,0.1735897435897436,5,1.056333735605233e-06
n=1280,0.1735897435897436,6,5.748594964900504e-07
n=1280,0.1735897435897436,7,9.949595846958714e-07
n=1280,0.1735897435897436,8,7.093508934875876e-07
n=1280,0.1735897435897436,9,8.355347034690487e-07
n=1280,0.18102564102564103,0,1.7450110745943744e-06
n=1280,0.18102564102564103,1,6.079525965360571e-07
n=1280,0.18102564102564103,2,7.369425391479097e-07
n=1280,0.18102564102564103,3,8.598922833754181e-07
n=1280,0.18102564102564103,4,7.141360134038164e-07
n=1280,0.18102564102564103,5,1.3978885434289854e-06
n=1280,0.18102564102564103,6,8.388722181985402e-07
n=1280,0.18102564102564103,7,1.195576330079842e-06
n=1280,0.18102564102564103,8,6.625809673770904e-07
n=1280,0.18102564102564103,9,1.3486030669941736e-06
n=1280,0.18846153846153846,0,1.0553586419852392e-06
n=1280,0.18846153846153846,1,8.500186623920259e-07
n=1280,0.18846153846153846,2,8.199430745209168e-07
n=1280,0.18846153846153846,3,8.263169806640936e-07
n=1280,0.18846153846153846,4,1.7116139457378685e-06
n=1280,0.18846153846153846,5,1.2166064287917646e-06
n=1280,0.18846153846153846,6,1.405235863447344e-06
n=1280,0.18846153846153846,7,2.009036635410411e-06
n=1280,0.18846153846153846,8,2.9219584019713633e-06
n=1280,0.18846153846153846,9,7.241226739186969e-07
n=1280,0.1958974358974359,0,8.805104594692729e-07
n=1280,0.1958974358974359,1,1.0411203677300615e-06
n=1280,0.1958974358974359,2,9.545199600900185e-07
n=1280,0.1958974358974359,3,1.974127829206651e-06
n=1280,0.1958974358974359,4,1.814263590180166e-06
n=1280,0.1958974358974359,5,1.0926347216425732e-06
n=1280,0.1958974358974359,6,5.1377478274307585e-06
n=1280,0.1958974358974359,7,8.534060928323314e-07
n=1280,0.1958974358974359,8,1.8564314859934753e-06
n=1280,0.1958974358974359,9,1.0272939158444878e-06
n=1280,0.20333333333333334,0,7.46534297550992e-07
n=1280,0.20333333333333334,1,1.4205788218525937e-06
n=1280,0.20333333333333334,2,1.1564335939502952e-06
n=1280,0.20333333333333334,3,1.2092736462520439e-06
n=1280,0.20333333333333334,4,7.370858585138497e-07
n=1280,0.20333333333333334,5,1.2185538613165573e-06
n=1280,0.20333333333333334,6,1.046468248793151e-06
n=1280,0.20333333333333334,7,1.0319300663812453e-06
n=1280,0.20333333333333334,8,9.369658721264595e-07
n=1280,0.20333333333333334,9,2.2899895888386113e-06
n=1280,0.21076923076923076,0,1.0781760047904627e-06
n=1280,0.21076923076923076,1,2.0374269666024623e-06
n=1280,0.21076923076923076,2,1.3283468608655108e-06
n=1280,0.21076923076923076,3,1.581673800660333e-06
n=1280,0.21076923076923076,4,1.1168287007155992e-06
n=1280,0.21076923076923076,5,1.3753901242941226e-06
n=1280,0.21076923076923076,6,2.799951273726314e-06
n=1280,0.21076923076923076,7,1.274055779595258e-06
n=1280,0.21076923076923076,8,2.9620447598982183e-06
n=1280,0.21076923076923076,9,1.8339025667647542e-06
n=1280,0.21820512820512822,0,2.5912042584204704e-06
n=1280,0.21820512820512822,1,1.7324782685841064e-06
n=1280,0.21820512820512822,2,1.5963288325480803e-06
n=1280,0.21820512820512822,3,1.131980506539929e-06
n=1280,0.21820512820512822,4,1.9794652532679736e-05
n=1280,0.21820512820512822,5,2.0896387256083806e-06
n=1280,0.21820512820512822,6,8.509103732010311e-07
n=1280,0.21820512820512822,7,2.4597504862648375e-06
n=1280,0.21820512820512822,8,1.5667623362644466e-06
n=1280,0.21820512820512822,9,1.950308643109464e-06
n=1280,0.22564102564102564,0,2.2103108612479674e-06
n=1280,0.22564102564102564,1,1.9209000385336045e-06
n=1280,0.22564102564102564,2,1.9047351953453614e-06
n=1280,0.22564102564102564,3,1.6441684086589705e-06
n=1280,0.22564102564102564,4,3.8118521207044017e-06
n=1280,0.22564102564102564,5,1.75148150918328e-06
n=1280,0.22564102564102564,6,1.428641652897013e-06
n=1280,0.22564102564102564,7,2.2265932843250148e-06
n=1280,0.22564102564102564,8,1.3550681775016485e-06
n=1280,0.22564102564102564,9,1.6608614771967337e-06
n=1280,0.23307692307692307,0,2.58442646761478e-06
n=1280,0.23307692307692307,1,1.5871363247883446e-06
n=1280,0.23307692307692307,2,3.644907886975132e-06
n=1280,0.23307692307692307,3,1.284404234281347e-06
n=1280,0.23307692307692307,4,1.2451329931868966e-06
n=1280,0.23307692307692307,5,2.121075572371848e-06
n=1280,0.23307692307692307,6,1.9837400018897233e-06
n=1280,0.23307692307692307,7,2.2588956435829336e-06
n=1280,0.23307692307692307,8,5.75458797767772e-06
n=1280,0.23307692307692307,9,3.011406399611938e-06
n=1280,0.24051282051282052,0,5.038785363406133e-06
n=1280,0.24051282051282052,1,2.2521441921178276e-06
n=1280,0.24051282051282052,2,1.90263942902588e-06
n=1280,0.24051282051282052,3,2.087072731988179e-06
n=1280,0.24051282051282052,4,1.5856835355077725e-06
n=1280,0.24051282051282052,5,2.065048150902618e-06
n=1280,0.24051282051282052,6,1.859543777687935e-06
n=1280,0.24051282051282052,7,2.752036650322842e-06
n=1280,0.24051282051282052,8,1.0592609646893836e-06
n=1280,0.24051282051282052,9,2.33781424229765e-06
n=1280,0.24794871794871795,0,9.791530020456382e-06
n=1280,0.24794871794871795,1,1.8204490144712784e-06
n=1280,0.24794871794871795,2,3.433749889005537e-06
n=1280,0.24794871794871795,3,5.8127614885696234e-06
n=1280,0.24794871794871795,4,1.7580056992508867e-06
n=1280,0.24794871794871795,5,3.770030233050094e-06
n=1280,0.24794871794871795,6,2.881928727427212e-06
n=1280,0.24794871794871795,7,2.1560266467087676e-06
n=1280,0.24794871794871795,8,2.6128906452598408e-06
n=1280,0.24794871794871795,9,5.600076625406727e-06
n=1280,0.2553846153846154,0,3.274056694268646e-06
n=1280,0.2553846153846154,1,1.197968911923286e-06
n=1280,0.2553846153846154,2,2.988228331972492e-06
n=1280,0.2553846153846154,3,1.5126588609993974e-06
n=1280,0.2553846153846154,4,3.5912284549737704e-06
n=1280,0.2553846153846154,5,1.3046892614989288e-06
n=1280,0.2553846153846154,6,3.0589359755421322e-06
n=1280,0.2553846153846154,7,2.70888801096608e-06
n=1280,0.2553846153846154,8,2.3399964992013107e-06
n=1280,0.2553846153846154,9,1.0890700448016208e-06
n=1280,0.26282051282051283,0,2.885743837519343e-06
n=1280,0.26282051282051283,1,0.00010503618953279652
n=1280,0.26282051282051283,2,2.5929355781823114e-06
n=1280,0.26282051282051283,3,1.8582001217868362e-06
n=1280,0.26282051282051283,4,2.5680668479705953e-06
n=1280,0.26282051282051283,5,2.3297808448264353e-06
n=1280,0.26282051282051283,6,5.099231554706778e-06
n=1280,0.26282051282051283,7,1.6792748167467435e-06
n=1280,0.26282051282051283,8,3.1629215585241104e-06
n=1280,0.26282051282051283,9,2.410808773666248e-06
n=1280,0.2702564102564103,0,3.617591149632527e-06
n=1280,0.2702564102564103,1,3.1439438006022935e-06
n=1280,0.2702564102564103,2,8.213487335486672e-06
n=1280,0.2702564102564103,3,3.7652232634156913e-06
n=1280,0.2702564102564103,4,4.562685286815108e-06
n=1280,0.2702564102564103,5,3.3220346607394713e-06
n=1280,0.2702564102564103,6,2.533692908333313e-06
n=1280,0.2702564102564103,7,6.479834934577935e-06
n=1280,0.2702564102564103,8,2.5455420532706414e-06
n=1280,0.2702564102564103,9,5.029941585773156e-06
n=1280,0.2776923076923077,0,2.642478161287489e-06
n=1280,0.2776923076923077,1,3.6027292910641186e-06
n=1280,0.2776923076923077,2,6.320324305005008e-06
n=1280,0.2776923076923077,3,6.106718137741782e-06
n=1280,0.2776923076923077,4,1.6535722679387408e-06
n=1280,0.2776923076923077,5,5.012759861929156e-06
n=1280,0.2776923076923077,6,4.442234919430434e-06
n=1280,0.2776923076923077,7,1.2143373449958872e-06
n=1280,0.2776923076923077,8,3.2398067451521056e-06
n=1280,0.2776923076923077,9,6.170835184138184e-06
n=1280,0.28512820512820514,0,1.5591450335283116e-05
n=1280,0.28512820512820514,1,4.692757493498678e-06
n=1280,0.28512820512820514,2,2.468358878915983e-06
n=1280,0.28512820512820514,3,2.962518138796214e-06
n=1280,0.28512820512820514,4,3.498310277838781e-06
n=1280,0.28512820512820514,5,6.207355250554439e-06
n=1280,0.28512820512820514,6,2.920244802023458e-06
n=1280,0.28512820512820514,7,2.550656827926065e-06
n=1280,0.28512820512820514,8,2.943103918666654e-06
n=1280,0.28512820512820514,9,2.611297146528069e-06
n=1280,0.2925641025641026,0,5.61081191976083e-06
n=1280,0.2925641025641026,1,2.700674730015781e-06
n=1280,0.2925641025641026,2,5.148685142129809e-06
n=1280,0.2925641025641026,3,7.792982397760445e-06
n=1280,0.2925641025641026,4,6.3900449108192175e-06
n=1280,0.2925641025641026,5,4.515762835972046e-06
n=1280,0.2925641025641026,6,7.099952638076455e-06
n=1280,0.2925641025641026,7,2.5467879307520674e-06
n=1280,0.2925641025641026,8,8.483448579381775e-06
n=1280,0.2925641025641026,9,5.028803771588682e-06
n=1280,0.3,0,1.8266735237574e-06
n=1280,0.3,1,8.372435926360768e-06
n=1280,0.3,2,3.01726445062719e-06
n=1280,0.3,3,1.925867894216062e-06
n=1280,0.3,4,1.0543403917675095e-05
n=1280,0.3,5,2.9748391178058034e-06
n=1280,0.3,6,2.797063987849742e-06
n=1280,0.3,7,5.899588112967733e-06
n=1280,0.3,8,2.205653897330405e-06
n=1280,0.3,9,6.017651322766317e-06
