patch_size_b,L_eff,sigma_test,replica,v_score
8,8,0.20333333333333334,0,2.9498331979861872e-05
8,8,0.20333333333333334,1,3.4395403696146416e-05
8,8,0.20333333333333334,2,3.26952405487762e-05
8,8,0.20333333333333334,3,5.516670027483039e-05
8,8,0.20333333333333334,4,4.6173526689648356e-05
8,8,0.20333333333333334,5,3.686724227482389e-05
8,8,0.20333333333333334,6,3.864295708063803e-05
8,8,0.20333333333333334,7,4.237146145018165e-05
8,8,0.20333333333333334,8,2.6503740535961935e-05
8,8,0.20333333333333334,9,5.252895115290003e-05
8,8,0.21076923076923076,0,3.248698039739778e-05
8,8,0.21076923076923076,1,3.242512146223849e-05
8,8,0.21076923076923076,2,2.7538543865919002e-05
8,8,0.21076923076923076,3,4.5940435789104554e-05
8,8,0.21076923076923076,4,4.415035483571154e-05
8,8,0.21076923076923076,5,4.5008470006606036e-05
8,8,0.21076923076923076,6,3.696713634503067e-05
8,8,0.21076923076923076,7,3.7497236741920064e-05
8,8,0.21076923076923076,8,3.521030704008274e-05
8,8,0.21076923076923076,9,3.2643273688669925e-05
8,8,0.21820512820512822,0,4.475883651687835e-05
8,8,0.21820512820512822,1,4.9463161007087536e-05
8,8,0.21820512820512822,2,5.396027366449263e-05
8,8,0.21820512820512822,3,4.65605285177006e-05
8,8,0.21820512820512822,4,5.484579999140195e-05
8,8,0.21820512820512822,5,3.258874490133104e-05
8,8,0.21820512820512822,6,3.815183127271073e-05
8,8,0.21820512820512822,7,3.0031510076218382e-05
8,8,0.21820512820512822,8,2.9798176306478302e-05
8,8,0.21820512820512822,9,3.35155436792535e-05
8,8,0.22564102564102564,0,4.511518565345193e-05
8,8,0.22564102564102564,1,6.391296063133722e-05
8,8,0.22564102564102564,2,4.465187121344094e-05
8,8,0.22564102564102564,3,4.361157745618411e-05
8,8,0.22564102564102564,4,4.4346092268206576e-05
8,8,0.22564102564102564,5,3.988224454087214e-05
8,8,0.22564102564102564,6,5.0966242971814055e-05
8,8,0.22564102564102564,7,5.20544391764845e-05
8,8,0.22564102564102564,8,4.678649481652862e-05
8,8,0.22564102564102564,9,4.4352659431931984e-05
8,8,0.23307692307692307,0,5.288028758728671e-05
8,8,0.23307692307692307,1,4.1679187506264013e-05
8,8,0.23307692307692307,2,5.081348978727148e-05
8,8,0.23307692307692307,3,9.06724901881614e-05
8,8,0.23307692307692307,4,4.882403982493717e-05
8,8,0.23307692307692307,5,5.72032385721271e-05
8,8,0.23307692307692307,6,4.668270394884422e-05
8,8,0.23307692307692307,7,4.4752838753845825e-05
8,8,0.23307692307692307,8,4.634420766493987e-05
8,8,0.23307692307692307,9,5.9704798798215666e-05
8,8,0.24051282051282052,0,8.39922306478651e-05
8,8,0.24051282051282052,1,5.910148648447096e-05
8,8,0.24051282051282052,2,7.586494848205339e-05
8,8,0.24051282051282052,3,6.57335333357944e-05
8,8,0.24051282051282052,4,6.563697219031856e-05
8,8,0.24051282051282052,5,4.1180302121477984e-05
8,8,0.24051282051282052,6,4.471927686506448e-05
8,8,0.24051282051282052,7,4.204596587317571e-05
8,8,0.24051282051282052,8,5.094316482851057e-05
8,8,0.24051282051282052,9,5.312911023994857e-05
8,8,0.24794871794871795,0,5.3389186295626894e-05
8,8,0.24794871794871795,1,7.241625273652366e-05
8,8,0.24794871794871795,2,0.00012074033369214851
8,8,0.24794871794871795,3,4.843354702158109e-05
8,8,0.24794871794871795,4,5.147221737602364e-05
8,8,0.24794871794871795,5,7.027121766255567e-05
8,8,0.24794871794871795,6,4.9948982311186145e-05
8,8,0.24794871794871795,7,0.000101105443412635
8,8,0.24794871794871795,8,3.518985319161991e-05
8,8,0.24794871794871795,9,3.9660901521491116e-05
8,8,0.2553846153846154,0,3.98403154601183e-05
8,8,0.2553846153846154,1,6.3269864542271e-05
8,8,0.2553846153846154,2,5.6809726050880195e-05
8,8,0.2553846153846154,3,5.3021895850596944e-05
8,8,0.2553846153846154,4,4.027394979881932e-05
8,8,0.2553846153846154,5,5.8794640298261426e-05
8,8,0.2553846153846154,6,8.309744616289445e-05
8,8,0.2553846153846154,7,6.041164142169865e-05
8,8,0.2553846153846154,8,3.9636247346057486e-05
8,8,0.2553846153846154,9,7.869113835288249e-05
8,8,0.26282051282051283,0,5.066430072717012e-05
8,8,0.26282051282051283,1,7.054384164116047e-05
8,8,0.26282051282051283,2,4.102655968521603e-05
8,8,0.26282051282051283,3,4.1736580966077914e-05
8,8,0.26282051282051283,4,5.3957626866379144e-05
8,8,0.26282051282051283,5,6.591105091523375e-05
8,8,0.26282051282051283,6,9.595036429968294e-05
8,8,0.26282051282051283,7,4.046184808188823e-05
8,8,0.26282051282051283,8,7.401448443461231e-05
8,8,0.26282051282051283,9,4.283737674366464e-05
8,8,0.2702564102564103,0,7.724415037642363e-05
8,8,0.2702564102564103,1,5.444719823269205e-05
8,8,0.2702564102564103,2,0.00010097709720753596
8,8,0.2702564102564103,3,0.00011512263580652403
8,8,0.2702564102564103,4,6.0079924309272396e-05
8,8,0.2702564102564103,5,5.877725322503634e-05
8,8,0.2702564102564103,6,7.376113960027172e-05
8,8,0.2702564102564103,7,4.7673961484364486e-05
8,8,0.2702564102564103,8,7.143316974969198e-05
8,8,0.2702564102564103,9,6.835346637110162e-05
8,8,0.2776923076923077,0,4.998068190999628e-05
8,8,0.2776923076923077,1,7.850191974073537e-05
8,8,0.2776923076923077,2,7.940282617985452e-05
8,8,0.2776923076923077,3,7.59098997324798e-05
8,8,0.2776923076923077,4,0.0001334361376953871
8,8,0.2776923076923077,5,7.306598011879163e-05
8,8,0.2776923076923077,6,7.994994551951277e-05
8,8,0.2776923076923077,7,4.925600509586174e-05
8,8,0.2776923076923077,8,6.821655505476156e-05
8,8,0.2776923076923077,9,7.5311239457954e-05
8,8,0.28512820512820514,0,3.483279951503221e-05
8,8,0.28512820512820514,1,7.514977499129505e-05
8,8,0.28512820512820514,2,7.503861105154993e-05
8,8,0.28512820512820514,3,6.681854153678157e-05
8,8,0.28512820512820514,4,5.423375450289484e-05
8,8,0.28512820512820514,5,5.4852202656400487e-05
8,8,0.28512820512820514,6,3.806494285962629e-05
8,8,0.28512820512820514,7,5.1155856649599964e-05
8,8,0.28512820512820514,8,7.673580972640866e-05
8,8,0.28512820512820514,9,5.7571100193757704e-05
8,8,0.2925641025641026,0,6.746967331963189e-05
8,8,0.2925641025641026,1,6.222254725101477e-05
8,8,0.2925641025641026,2,5.661062953549296e-05
8,8,0.2925641025641026,3,5.327037550071938e-05
8,8,0.2925641025641026,4,9.381162734269468e-05
8,8,0.2925641025641026,5,0.00010155545320436527
8,8,0.2925641025641026,6,9.787266657996198e-05
8,8,0.2925641025641026,7,8.227719286890773e-05
8,8,0.2925641025641026,8,7.923268449693239e-05
8,8,0.2925641025641026,9,5.002451826697326e-05
8,8,0.3,0,6.395478238765554e-05
8,8,0.3,1,0.0001459941900837859
8,8,0.3,2,6.184730834344634e-05
8,8,0.3,3,7.690921001308127e-05
8,8,0.3,4,8.36988158984296e-05
8,8,0.3,5,7.516184387365194e-05
8,8,0.3,6,3.900541485538513e-05
8,8,0.3,7,9.181267957494728e-05
8,8,0.3,8,4.739547039547541e-05
8,8,0.3,9,9.493753557825915e-05
16,4,0.01,0,0.0002826558764155367
16,4,0.01,1,0.0002893289864044381
16,4,0.01,2,0.0002849310174670786
16,4,0.01,3,0.00028948211335529366
16,4,0.01,4,0.0002822012904576782
16,4,0.01,5,0.0002920216647738304
16,4,0.01,6,0.00029772224360999773
16,4,0.01,7,0.0002901625833426466
16,4,0.01,8,0.000272884129679322
16,4,0.01,9,0.00028491698642993656
16,4,0.017435897435897435,0,0.00027697843428935637
16,4,0.017435897435897435,1,0.0002950715867370918
16,4,0.017435897435897435,2,0.00028254298185871775
16,4,0.017435897435897435,3,0.0002856450494330102
16,4,0.017435897435897435,4,0.00027499678261191045
16,4,0.017435897435897435,5,0.0002827143515075639
16,4,0.017435897435897435,6,0.00028422631096811497
16,4,0.017435897435897435,7,0.0002865371364743914
16,4,0.017435897435897435,8,0.00028557955352287163
16,4,0.017435897435897435,9,0.00027974162905991794
16,4,0.02487179487179487,0,0.00028716925156306106
16,4,0.02487179487179487,1,0.00028620488972206287
16,4,0.02487179487179487,2,0.0002933937482618985
16,4,0.02487179487179487,3,0.00028867824987845934
16,4,0.02487179487179487,4,0.0002670198704678052
16,4,0.02487179487179487,5,0.0002792779131234268
16,4,0.02487179487179487,6,0.0002803249806366764
16,4,0.02487179487179487,7,0.00029137134854624407
16,4,0.02487179487179487,8,0.0002790584198231772
16,4,0.02487179487179487,9,0.0002818348146604173
16,4,0.03230769230769231,0,0.0002826738063771512
16,4,0.03230769230769231,1,0.0002811747611494127
16,4,0.03230769230769231,2,0.0002814128690195374
16,4,0.03230769230769231,3,0.00028203278634725504
16,4,0.03230769230769231,4,0.0002852999928548208
16,4,0.03230769230769231,5,0.0002695515289465935
16,4,0.03230769230769231,6,0.00028890350922349624
16,4,0.03230769230769231,7,0.00029404275479772503
16,4,0.03230769230769231,8,0.00029159407085816265
16,4,0.03230769230769231,9,0.00028063557777675645
16,4,0.03974358974358974,0,0.0002751686059454988
16,4,0.03974358974358974,1,0.00028762344548547363
16,4,0.03974358974358974,2,0.0002740642287148552
16,4,0.03974358974358974,3,0.00028715915996806456
16,4,0.03974358974358974,4,0.0002846749062246972
16,4,0.03974358974358974,5,0.0002972491656227394
16,4,0.03974358974358974,6,0.00029862733662285983
16,4,0.03974358974358974,7,0.00028846607289176096
16,4,0.03974358974358974,8,0.00026781936459542376
16,4,0.03974358974358974,9,0.000280720212627275
16,4,0.04717948717948718,0,0.00029205146636608305
16,4,0.04717948717948718,1,0.00028484741475674665
16,4,0.04717948717948718,2,0.0002888360847193361
16,4,0.04717948717948718,3,0.00029643194510809714
16,4,0.04717948717948718,4,0.0003102894221182248
16,4,0.04717948717948718,5,0.00028939980028368977
16,4,0.04717948717948718,6,0.00030061575045923285
16,4,0.04717948717948718,7,0.0003011227070600182
16,4,0.04717948717948718,8,0.0002941763940468689
16,4,0.04717948717948718,9,0.0003020029135441804
16,4,0.054615384615384614,0,0.00029043651916770447
16,4,0.054615384615384614,1,0.0002873421831208854
16,4,0.054615384615384614,2,0.0002734683552575046
16,4,0.054615384615384614,3,0.00028962231128240877
16,4,0.054615384615384614,4,0.0002932130697697046
16,4,0.054615384615384614,5,0.00027967223422285407
16,4,0.054615384615384614,6,0.00030191329024528533
16,4,0.054615384615384614,7,0.00028106780760624926
16,4,0.054615384615384614,8,0.00030140027975922355
16,4,0.054615384615384614,9,0.000289101967361736
16,4,0.062051282051282054,0,0.0002966371546141591
16,4,0.062051282051282054,1,0.000305617555601577
16,4,0.062051282051282054,2,0.00026561526365443826
16,4,0.062051282051282054,3,0.00028699020852509085
16,4,0.062051282051282054,4,0.0003029475945685859
16,4,0.062051282051282054,5,0.00031415796695624985
16,4,0.062051282051282054,6,0.000278953479571439
16,4,0.062051282051282054,7,0.0002665991897447818
16,4,0.062051282051282054,8,0.0002860864269831141
16,4,0.062051282051282054,9,0.00028165078739430247
16,4,0.06948717948717949,0,0.0003063052498688189
16,4,0.06948717948717949,1,0.00030156861348654027
16,4,0.06948717948717949,2,0.0003002438232092238
16,4,0.06948717948717949,3,0.0002809725067574663
16,4,0.06948717948717949,4,0.0002936254067154181
16,4,0.06948717948717949,5,0.00029739950724690616
16,4,0.06948717948717949,6,0.00032338277854100043
16,4,0.06948717948717949,7,0.00028913394090595326
16,4,0.06948717948717949,8,0.00028872451831933143
16,4,0.06948717948717949,9,0.00029983623648509306
16,4,0.07692307692307691,0,0.00027440798980432146
16,4,0.07692307692307691,1,0.00028439978752175225
16,4,0.07692307692307691,2,0.00027960536198852394
16,4,0.07692307692307691,3,0.00030258332203732165
16,4,0.07692307692307691,4,0.00027138358050299185
16,4,0.07692307692307691,5,0.00028677657053068436
16,4,0.07692307692307691,6,0.00028257413747166297
16,4,0.07692307692307691,7,0.0003063494658286929
16,4,0.07692307692307691,8,0.00028680579599125447
16,4,0.07692307692307691,9,0.0002785765335726499
16,4,0.08435897435897435,0,0.0002962211457675301
16,4,0.08435897435897435,1,0.000308325242012441
16,4,0.08435897435897435,2,0.0002717690092127533
16,4,0.08435897435897435,3,0.00026456352322285127
16,4,0.08435897435897435,4,0.0002929623638799889
16,4,0.08435897435897435,5,0.0002835387465366406
16,4,0.08435897435897435,6,0.0003061334776343041
16,4,0.08435897435897435,7,0.0002861125644732981
16,4,0.08435897435897435,8,0.00029344210522417853
16,4,0.08435897435897435,9,0.00029158679837381187
16,4,0.0917948717948718,0,0.00030572144041223707
16,4,0.0917948717948718,1,0.0002978009607830882
16,4,0.0917948717948718,2,0.00030281764216404854
16,4,0.0917948717948718,3,0.000294332140862873
16,4,0.0917948717948718,4,0.0002886192831876745
16,4,0.0917948717948718,5,0.00029176562368411356
16,4,0.0917948717948718,6,0.00027896166989105115
16,4,0.0917948717948718,7,0.0003261242036323086
16,4,0.0917948717948718,8,0.0003066578469465595
16,4,0.0917948717948718,9,0.0002988102148075432
16,4,0.09923076923076922,0,0.0003367039736122428
16,4,0.09923076923076922,1,0.00030106958060372867
16,4,0.09923076923076922,2,0.00030624884063724424
16,4,0.09923076923076922,3,0.00031471953039110845
16,4,0.09923076923076922,4,0.0003071207226287042
16,4,0.09923076923076922,5,0.00028871786892405366
16,4,0.09923076923076922,6,0.00027715083744497024
16,4,0.09923076923076922,7,0.00029319384547003553
16,4,0.09923076923076922,8,0.00030194003107746276
16,4,0.09923076923076922,9,0.00031109299718422084
16,4,0.10666666666666666,0,0.0002883828896049303
16,4,0.10666666666666666,1,0.0003011094112140312
16,4,0.10666666666666666,2,0.0002992026627477302
16,4,0.10666666666666666,3,0.00030832658968354363
16,4,0.10666666666666666,4,0.0003033862421830726
16,4,0.10666666666666666,5,0.0002800444668209773
16,4,0.10666666666666666,6,0.0003049750678394008
16,4,0.10666666666666666,7,0.0002867919109582253
16,4,0.10666666666666666,8,0.00028457500672230513
16,4,0.10666666666666666,9,0.00028958585207586074
16,4,0.1141025641025641,0,0.0002759403383429856
16,4,0.1141025641025641,1,0.00030460822363137405
16,4,0.1141025641025641,2,0.0002961701569915226
16,4,0.1141025641025641,3,0.0003258149174842887
16,4,0.1141025641025641,4,0.0002919222667380495
16,4,0.1141025641025641,5,0.00027026727581198076
16,4,0.1141025641025641,6,0.0003029797675443925
16,4,0.1141025641025641,7,0.00029005650092569856
16,4,0.1141025641025641,8,0.0002908847316030152
16,4,0.1141025641025641,9,0.00029796169180495226
16,4,0.12153846153846153,0,0.00029802156393901163
16,4,0.12153846153846153,1,0.00027190573401911444
16,4,0.12153846153846153,2,0.00029261144606419976
16,4,0.12153846153846153,3,0.0003065433166300479
16,4,0.12153846153846153,4,0.00030803930236422976
16,4,0.12153846153846153,5,0.00033234823614139756
16,4,0.12153846153846153,6,0.00031014849016678054
16,4,0.12153846153846153,7,0.00032834697498138716
16,4,0.12153846153846153,8,0.00030669221352802833
16,4,0.12153846153846153,9,0.0002867539197413128
16,4,0.12897435897435897,0,0.0003023878876326214
16,4,0.12897435897435897,1,0.00030005925196411497
16,4,0.12897435897435897,2,0.00032201340559233214
16,4,0.12897435897435897,3,0.00031327202756481595
16,4,0.12897435897435897,4,0.00030019384470853346
16,4,0.12897435897435897,5,0.0003256396886133307
16,4,0.12897435897435897,6,0.0002822939020818485
16,4,0.12897435897435897,7,0.00031754264493855523
16,4,0.12897435897435897,8,0.0003074031914481271
16,4,0.12897435897435897,9,0.0003074224784411893
16,4,0.13641025641025642,0,0.0003202756865959598
16,4,0.13641025641025642,1,0.00032250424182112225
16,4,0.13641025641025642,2,0.00030816827605759556
16,4,0.13641025641025642,3,0.00033672861985462033
16,4,0.13641025641025642,4,0.000286246162918337
16,4,0.13641025641025642,5,0.0003059314204481206
16,4,0.13641025641025642,6,0.00029006558304388465
16,4,0.13641025641025642,7,0.00028919785010888383
16,4,0.13641025641025642,8,0.0002907428334399401
16,4,0.13641025641025642,9,0.00030617820770120015
16,4,0.14384615384615385,0,0.00034991707456879053
16,4,0.14384615384615385,1,0.00033843972699688495
16,4,0.14384615384615385,2,0.0003199439064202591
16,4,0.14384615384615385,3,0.00031597586712957775
16,4,0.14384615384615385,4,0.0002826574588665012
16,4,0.14384615384615385,5,0.00032279252651188246
16,4,0.14384615384615385,6,0.00031999803726788045
16,4,0.14384615384615385,7,0.00030309253297344606
16,4,0.14384615384615385,8,0.0003126129475674771
16,4,0.14384615384615385,9,0.00029785766389903563
16,4,0.1512820512820513,0,0.00033668951207920764
16,4,0.1512820512820513,1,0.00030192927991739405
16,4,0.1512820512820513,2,0.0003061889796831082
16,4,0.1512820512820513,3,0.00028915946895410416
16,4,0.1512820512820513,4,0.0002875935675631183
16,4,0.1512820512820513,5,0.0003075423938921125
16,4,0.1512820512820513,6,0.00029454344204929574
16,4,0.1512820512820513,7,0.00030096979741500615
16,4,0.1512820512820513,8,0.00036477554759110393
16,4,0.1512820512820513,9,0.00032400512547518226
16,4,0.15871794871794873,0,0.00030106476735018353
16,4,0.15871794871794873,1,0.0003257349192234969
16,4,0.15871794871794873,2,0.00028911256586308036
16,4,0.15871794871794873,3,0.0002891420512680356
16,4,0.15871794871794873,4,0.0003582913181018556
16,4,0.15871794871794873,5,0.0003083598154792259
16,4,0.15871794871794873,6,0.0003038233407197338
16,4,0.15871794871794873,7,0.000321184644229125
16,4,0.15871794871794873,8,0.0003031504681892276
16,4,0.15871794871794873,9,0.00029042043172910787
16,4,0.16615384615384615,0,0.00030817699775988433
16,4,0.16615384615384615,1,0.0003253317962103307
16,4,0.16615384615384615,2,0.00031811832519964325
16,4,0.16615384615384615,3,0.00031136034164171644
16,4,0.16615384615384615,4,0.00032171363552903554
16,4,0.16615384615384615,5,0.00033349705645670724
16,4,0.16615384615384615,6,0.0003070545512219712
16,4,0.16615384615384615,7,0.0003128072159509298
16,4,0.16615384615384615,8,0.00031988713619476194
16,4,0.16615384615384615,9,0.00031600946992070783
16,4,0.1735897435897436,0,0.0003167042428377119
16,4,0.1735897435897436,1,0.0003162217516746196
16,4,0.1735897435897436,2,0.0003240937751929832
16,4,0.1735897435897436,3,0.00029990110004467457
16,4,0.1735897435897436,4,0.00030310732581198736
16,4,0.1735897435897436,5,0.00034298677666507154
16,4,0.1735897435897436,6,0.00032008340180420376
16,4,0.1735897435897436,7,0.00035521395887075244
16,4,0.1735897435897436,8,0.0003067245146943668
16,4,0.1735897435897436,9,0.00030489656049711154
16,4,0.18102564102564103,0,0.00033963229562661317
16,4,0.18102564102564103,1,0.0003049578266494848
16,4,0.18102564102564103,2,0.00030549118262614106
16,4,0.18102564102564103,3,0.00029990433813991313
16,4,0.18102564102564103,4,0.0003178205755733692
16,4,0.18102564102564103,5,0.0003230792043645565
16,4,0.18102564102564103,6,0.00030373743373740905
16,4,0.18102564102564103,7,0.0002854732124611611
16,4,0.18102564102564103,8,0.00032343736893996407
16,4,0.18102564102564103,9,0.00033185040227742883
16,4,0.18846153846153846,0,0.000308440593624732
16,4,0.18846153846153846,1,0.0003269101270330562
16,4,0.18846153846153846,2,0.0002761919325544079
16,4,0.18846153846153846,3,0.0003243487262621372
16,4,0.18846153846153846,4,0.0003418270331835714
16,4,0.18846153846153846,5,0.0003026705369280333
16,4,0.18846153846153846,6,0.00032642299855296936
16,4,0.18846153846153846,7,0.0003644987507268641
16,4,0.18846153846153846,8,0.0003510178134809279
16,4,0.18846153846153846,9,0.0003117358278106556
16,4,0.1958974358974359,0,0.0002976066293306577
16,4,0.1958974358974359,1,0.00032332388196552886
16,4,0.1958974358974359,2,0.0003194017963515399
16,4,0.1958974358974359,3,0.0003188256106989982
16,4,0.1958974358974359,4,0.0003030543183755548
16,4,0.1958974358974359,5,0.0003178432328629921
16,4,0.1958974358974359,6,0.0002959374884129773
16,4,0.1958974358974359,7,0.0003474665147493733
16,4,0.1958974358974359,8,0.00035963821649862823
16,4,0.1958974358974359,9,0.0003358692421159833
16,4,0.20333333333333334,0,0.000305262788926294
16,4,0.20333333333333334,1,0.0003044218878110787
16,4,0.20333333333333334,2,0.0003374136320470833
16,4,0.20333333333333334,3,0.00034965913511580585
16,4,0.20333333333333334,4,0.00033214830834130474
16,4,0.20333333333333334,5,0.0003153262557541652
16,4,0.20333333333333334,6,0.0003449158776850086
16,4,0.20333333333333334,7,0.0003170135959439113
16,4,0.20333333333333334,8,0.00031111217055515187
16,4,0.20333333333333334,9,0.00033871323022813526
16,4,0.21076923076923076,0,0.00032498992024117116
16,4,0.21076923076923076,1,0.0003171030198971082
16,4,0.21076923076923076,2,0.00032417918283630064
16,4,0.21076923076923076,3,0.0003543395863901386
16,4,0.21076923076923076,4,0.00030877183876070423
16,4,0.21076923076923076,5,0.00032874278960445173
16,4,0.21076923076923076,6,0.0003161264901086405
16,4,0.21076923076923076,7,0.000323394005178009
16,4,0.21076923076923076,8,0.0003232522550779155
16,4,0.21076923076923076,9,0.00028243826032673807
16,4,0.21820512820512822,0,0.00035157384022538936
16,4,0.21820512820512822,1,0.00030960904270912294
16,4,0.21820512820512822,2,0.00032929331786231945
16,4,0.21820512820512822,3,0.0003610106618554356
16,4,0.21820512820512822,4,0.00037044471657723173
16,4,0.21820512820512822,5,0.0003487714929825102
16,4,0.21820512820512822,6,0.00031562666175606385
16,4,0.21820512820512822,7,0.00032243007628195413
16,4,0.21820512820512822,8,0.00032950899078795104
16,4,0.21820512820512822,9,0.000300256584343303
16,4,0.22564102564102564,0,0.0003442736907083346
16,4,0.22564102564102564,1,0.0003844705542998988
16,4,0.22564102564102564,2,0.0002866285795428276
16,4,0.22564102564102564,3,0.0003433832100463262
16,4,0.22564102564102564,4,0.00034436651226288416
16,4,0.22564102564102564,5,0.0003131915986242076
16,4,0.22564102564102564,6,0.00034615496319545535
16,4,0.22564102564102564,7,0.00031444682414308995
16,4,0.22564102564102564,8,0.000306352190808182
16,4,0.22564102564102564,9,0.00036975771499935103
16,4,0.23307692307692307,0,0.00033304145782180907
16,4,0.23307692307692307,1,0.0003435350515857616
16,4,0.23307692307692307,2,0.0003318405643798496
16,4,0.23307692307692307,3,0.00040740744204579313
16,4,0.23307692307692307,4,0.0003440300925508005
16,4,0.23307692307692307,5,0.000359350387496208
16,4,0.23307692307692307,6,0.00035476793884524
16,4,0.23307692307692307,7,0.00038707784253060046
16,4,0.23307692307692307,8,0.00033569380491455913
16,4,0.23307692307692307,9,0.0003776569621693164
16,4,0.24051282051282052,0,0.00038674810960275885
16,4,0.24051282051282052,1,0.00038662301330797197
16,4,0.24051282051282052,2,0.00039220012375271445
16,4,0.24051282051282052,3,0.0003158557084381764
16,4,0.24051282051282052,4,0.0003416640257428674
16,4,0.24051282051282052,5,0.00033499302948247593
16,4,0.24051282051282052,6,0.000357921302090195
16,4,0.24051282051282052,7,0.00033763656438303124
16,4,0.24051282051282052,8,0.00035981168798059873
16,4,0.24051282051282052,9,0.00032669280737157564
16,4,0.24794871794871795,0,0.0003293992885974957
16,4,0.24794871794871795,1,0.00036731727854809055
16,4,0.24794871794871795,2,0.0004589688652827722
16,4,0.24794871794871795,3,0.00031305095212325024
16,4,0.24794871794871795,4,0.0003298425848744357
16,4,0.24794871794871795,5,0.0003769111093502713
16,4,0.24794871794871795,6,0.0003436110467094448
16,4,0.24794871794871795,7,0.00042412041688250237
16,4,0.24794871794871795,8,0.00031948251711454205
16,4,0.24794871794871795,9,0.00035387510127830266
16,4,0.2553846153846154,0,0.0002925957401435304
16,4,0.2553846153846154,1,0.00032656867641441174
16,4,0.2553846153846154,2,0.0003586743150072634
16,4,0.2553846153846154,3,0.00033830702156235367
16,4,0.2553846153846154,4,0.00028638273847405357
16,4,0.2553846153846154,5,0.0003176918490632466
16,4,0.2553846153846154,6,0.00040274415130559427
16,4,0.2553846153846154,7,0.0003496680311945819
16,4,0.2553846153846154,8,0.00027232946621686717
16,4,0.2553846153846154,9,0.0003453085403236027
16,4,0.26282051282051283,0,0.0003292107439775427
16,4,0.26282051282051283,1,0.00030788438910617753
16,4,0.26282051282051283,2,0.00030485386391234596
16,4,0.26282051282051283,3,0.0003407274371798275
16,4,0.26282051282051283,4,0.00032330121335444735
16,4,0.26282051282051283,5,0.0003506520913418922
16,4,0.26282051282051283,6,0.0004143577779776729
16,4,0.26282051282051283,7,0.00028977226608491754
16,4,0.26282051282051283,8,0.0003398241209985742
16,4,0.26282051282051283,9,0.0003433159213976334
16,4,0.2702564102564103,0,0.00033377949241506925
16,4,0.2702564102564103,1,0.0003528765973099981
16,4,0.2702564102564103,2,0.00046214701757276924
16,4,0.2702564102564103,3,0.00039733364297321654
16,4,0.2702564102564103,4,0.00032423834961435664
16,4,0.2702564102564103,5,0.00032506425963361595
16,4,0.2702564102564103,6,0.0003756609771137267
16,4,0.2702564102564103,7,0.00036962906534216615
16,4,0.2702564102564103,8,0.0004033020218165273
16,4,0.2702564102564103,9,0.00042256717505346814
16,4,0.2776923076923077,0,0.00033848981722915916
16,4,0.2776923076923077,1,0.0003833389540111211
16,4,0.2776923076923077,2,0.00041900418151849793
16,4,0.2776923076923077,3,0.00037235470458468186
16,4,0.2776923076923077,4,0.0005256670145119581
16,4,0.2776923076923077,5,0.00038412796543652554
16,4,0.2776923076923077,6,0.00032028428660119736
16,4,0.2776923076923077,7,0.00034571179921038934
16,4,0.2776923076923077,8,0.00037813001251107487
16,4,0.2776923076923077,9,0.00036813537508265787
16,4,0.28512820512820514,0,0.00034011138983042075
16,4,0.28512820512820514,1,0.0003672225248001387
16,4,0.28512820512820514,2,0.00034163432807781145
16,4,0.28512820512820514,3,0.00036645133114034757
16,4,0.28512820512820514,4,0.00032468035612075836
16,4,0.28512820512820514,5,0.00033248703195432294
16,4,0.28512820512820514,6,0.00030054624400083544
16,4,0.28512820512820514,7,0.0003344135111238753
16,4,0.28512820512820514,8,0.0003596589508464581
16,4,0.28512820512820514,9,0.00033839659155297894
16,4,0.2925641025641026,0,0.00034732669909867436
16,4,0.2925641025641026,1,0.0003293467256787519
16,4,0.2925641025641026,2,0.00036704085331059385
16,4,0.2925641025641026,3,0.00034359051827013737
16,4,0.2925641025641026,4,0.0004022191131119067
16,4,0.2925641025641026,5,0.0003800942575447309
16,4,0.2925641025641026,6,0.00043039718991597743
16,4,0.2925641025641026,7,0.00034717393594044813
16,4,0.2925641025641026,8,0.0003743392120320309
16,4,0.2925641025641026,9,0.00033355020452925844
16,4,0.3,0,0.0003832850271054754
16,4,0.3,1,0.00046608200871341577
16,4,0.3,2,0.0003436765485626107
16,4,0.3,3,0.0003749968926384368
16,4,0.3,4,0.0003523551953155682
16,4,0.3,5,0.00039230388258525113
16,4,0.3,6,0.00033079216652204865
16,4,0.3,7,0.00038620445645233883
16,4,0.3,8,0.00031870383444184146
16,4,0.3,9,0.00042350814244712854
