b,L_eff,sigma_test,replica,v_score
3,12,0.21820512820512822,7,0.0001361202521896206
3,12,0.21820512820512822,8,0.00011971116778586014
3,12,0.21820512820512822,9,0.00010339573307762715
3,12,0.22564102564102564,0,0.00015331001209096552
3,12,0.22564102564102564,1,8.535884129753902e-05
3,12,0.22564102564102564,2,0.00011999835503028428
3,12,0.22564102564102564,3,7.305282021783318e-05
3,12,0.22564102564102564,4,0.00012484775227961982
3,12,0.22564102564102564,5,6.40055695532339e-05
3,12,0.22564102564102564,6,8.992658056767455e-05
3,12,0.22564102564102564,7,8.39678216163405e-05
3,12,0.22564102564102564,8,7.122288400428022e-05
3,12,0.22564102564102564,9,7.758822199650309e-05
3,12,0.23307692307692307,0,0.0002307630919302406
3,12,0.23307692307692307,1,7.174473178821262e-05
3,12,0.23307692307692307,2,8.909931736132097e-05
3,12,0.23307692307692307,3,8.584525598083932e-05
3,12,0.23307692307692307,4,0.00011051497959302922
3,12,0.23307692307692307,5,7.056589059148191e-05
3,12,0.23307692307692307,6,0.00011562743262041635
3,12,0.23307692307692307,7,0.00010903165026351767
3,12,0.23307692307692307,8,0.000389133414332868
3,12,0.23307692307692307,9,0.00018199954566689745
3,12,0.24051282051282052,0,8.903502400889726e-05
3,12,0.24051282051282052,1,6.321527879832985e-05
3,12,0.24051282051282052,2,0.0001279408762105229
3,12,0.24051282051282052,3,0.000108773547142318
3,12,0.24051282051282052,4,8.068467474843706e-05
3,12,0.24051282051282052,5,0.00013797141529374603
3,12,0.24051282051282052,6,9.127393226505303e-05
3,12,0.24051282051282052,7,0.00020291428635408243
3,12,0.24051282051282052,8,7.13354222131842e-05
3,12,0.24051282051282052,9,0.00016573330692149779
3,12,0.24794871794871795,0,0.00031146381205157333
3,12,0.24794871794871795,1,9.580188506174578e-05
3,12,0.24794871794871795,2,0.0001652375866981761
3,12,0.24794871794871795,3,0.00022975175847489768
3,12,0.24794871794871795,4,7.148348089627525e-05
3,12,0.24794871794871795,5,0.00011745792337664195
3,12,0.24794871794871795,6,0.00022713326600813476
3,12,0.24794871794871795,7,7.631834645617528e-05
3,12,0.24794871794871795,8,9.659500279416318e-05
3,12,0.24794871794871795,9,0.00012235033929826992
3,12,0.2553846153846154,0,0.00011614525711147249
3,12,0.2553846153846154,1,6.967631644932393e-05
3,12,0.2553846153846154,2,0.00013866247796620276
3,12,0.2553846153846154,3,7.850462470729797e-05
3,12,0.2553846153846154,4,0.0003164267010927688
3,12,0.2553846153846154,5,9.14591377610466e-05
3,12,0.2553846153846154,6,0.00010807246165915943
3,12,0.2553846153846154,7,0.00016978460180805594
3,12,0.2553846153846154,8,0.00014225727512069306
3,12,0.2553846153846154,9,7.562875614772969e-05
3,12,0.26282051282051283,0,0.00014840997316352078
3,12,0.26282051282051283,1,0.00012589278259076656
3,12,0.26282051282051283,2,0.00011544302136478047
3,12,0.26282051282051283,3,7.395372050733995e-05
3,12,0.26282051282051283,4,0.00011112136291209628
3,12,0.26282051282051283,5,0.00010602243528457944
3,12,0.26282051282051283,6,0.00010925043823602216
3,12,0.26282051282051283,7,9.18925603521962e-05
3,12,0.26282051282051283,8,0.00015920769756210036
3,12,0.26282051282051283,9,0.00021636810166798188
3,12,0.2702564102564103,0,9.643345048173288e-05
3,12,0.2702564102564103,1,9.04339843609207e-05
3,12,0.2702564102564103,2,0.00026475578804899773
3,12,0.2702564102564103,3,0.0001837728397549151
3,12,0.2702564102564103,4,0.00011025787145223977
3,12,0.2702564102564103,5,8.236340144719276e-05
3,12,0.2702564102564103,6,0.00012810191342854148
3,12,0.2702564102564103,7,0.00014559924529699677
3,12,0.2702564102564103,8,0.00010816678736785561
3,12,0.2702564102564103,9,0.000120294271879806
3,12,0.2776923076923077,0,9.142502936894254e-05
3,12,0.2776923076923077,1,9.737836986234647e-05
3,12,0.2776923076923077,2,0.00017816213619241782
3,12,0.2776923076923077,3,0.00020132501206888937
3,12,0.2776923076923077,4,7.632261568128595e-05
3,12,0.2776923076923077,5,0.00023966574820009052
3,12,0.2776923076923077,6,0.0001640117466584519
3,12,0.2776923076923077,7,0.00010584557475299883
3,12,0.2776923076923077,8,0.0001469572549305995
3,12,0.2776923076923077,9,0.00025304607719101014
3,12,0.28512820512820514,0,0.0005069910422944393
3,12,0.28512820512820514,1,0.00020835181143094754
3,12,0.28512820512820514,2,7.772116100303702e-05
3,12,0.28512820512820514,3,0.00010980464329965918
3,12,0.28512820512820514,4,0.00012408037200452573
3,12,0.28512820512820514,5,0.00020085159338448949
3,12,0.28512820512820514,6,0.00013469796973283703
3,12,0.28512820512820514,7,9.166207943236425e-05
3,12,0.28512820512820514,8,0.00012247781387773223
3,12,0.28512820512820514,9,0.0001070550496014764
3,12,0.2925641025641026,0,0.0002521897770976826
3,12,0.2925641025641026,1,0.00012575198774528843
3,12,0.2925641025641026,2,0.00023172829166678561
3,12,0.2925641025641026,3,0.00019613601621992972
3,12,0.2925641025641026,4,0.00010827034919876352
3,12,0.2925641025641026,5,0.00012170015844868374
3,12,0.2925641025641026,6,0.00025727658197410576
3,12,0.2925641025641026,7,0.00013143004951023953
3,12,0.2925641025641026,8,0.00018650163663451222
3,12,0.2925641025641026,9,0.00012402099450121466
3,12,0.3,0,9.480838532161884e-05
3,12,0.3,1,0.00015076927708263844
3,12,0.3,2,0.00012338475242706955
3,12,0.3,3,8.527048184435698e-05
3,12,0.3,4,0.0001696041783406067
3,12,0.3,5,0.00016742089188099516
3,12,0.3,6,0.00015373723635994332
3,12,0.3,7,0.00012608398915140828
3,12,0.3,8,9.960116255971372e-05
3,12,0.3,9,0.0001365083374447533
4,9,0.01,0,2.094087903366461e-06
4,9,0.01,1,2.1227413182792144e-06
4,9,0.01,2,2.041804527943202e-06
4,9,0.01,3,2.1463928545259376e-06
4,9,0.01,4,2.227447902312169e-06
4,9,0.01,5,2.0848036958337543e-06
4,9,0.01,6,2.1576617088485366e-06
4,9,0.01,7,1.999441639950375e-06
4,9,0.01,8,2.1329922831707616e-06
4,9,0.01,9,2.059743156488394e-06
4,9,0.017435897435897435,0,2.379772051312834e-06
4,9,0.017435897435897435,1,2.0657487500941227e-06
4,9,0.017435897435897435,2,2.268463050994697e-06
4,9,0.017435897435897435,3,2.2086571888893086e-06
4,9,0.017435897435897435,4,2.2032640540605052e-06
4,9,0.017435897435897435,5,2.2351756375508148e-06
4,9,0.017435897435897435,6,2.329586745533903e-06
4,9,0.017435897435897435,7,2.3856817162813607e-06
4,9,0.017435897435897435,8,2.473338134066669e-06
4,9,0.017435897435897435,9,2.150842523564925e-06
4,9,0.02487179487179487,0,2.227042955624576e-06
4,9,0.02487179487179487,1,2.4784912920061798e-06
4,9,0.02487179487179487,2,2.3922119277802676e-06
4,9,0.02487179487179487,3,2.2308295007087783e-06
4,9,0.02487179487179487,4,2.1692825928905405e-06
4,9,0.02487179487179487,5,2.1073674380525213e-06
4,9,0.02487179487179487,6,2.3183369985485886e-06
4,9,0.02487179487179487,7,2.424300220287415e-06
4,9,0.02487179487179487,8,2.2780162430281386e-06
4,9,0.02487179487179487,9,2.3933188876614756e-06
4,9,0.03230769230769231,0,2.5453921975245664e-06
4,9,0.03230769230769231,1,2.2527023612303007e-06
4,9,0.03230769230769231,2,2.936525892202396e-06
4,9,0.03230769230769231,3,2.5219182361282963e-06
4,9,0.03230769230769231,4,2.1839784473405217e-06
4,9,0.03230769230769231,5,2.356504645150152e-06
4,9,0.03230769230769231,6,2.479715729952231e-06
4,9,0.03230769230769231,7,2.6190987822642163e-06
4,9,0.03230769230769231,8,2.6379761143755786e-06
4,9,0.03230769230769231,9,2.677027505711648e-06
4,9,0.03974358974358974,0,2.9497534577981326e-06
4,9,0.03974358974358974,1,2.6513558789988547e-06
4,9,0.03974358974358974,2,2.7224223027200248e-06
4,9,0.03974358974358974,3,2.60768352606392e-06
4,9,0.03974358974358974,4,3.9518488105509854e-06
4,9,0.03974358974358974,5,2.3985802630481588e-06
4,9,0.03974358974358974,6,2.8195501119800824e-06
4,9,0.03974358974358974,7,2.5919994807782138e-06
4,9,0.03974358974358974,8,3.088781618618014e-06
4,9,0.03974358974358974,9,3.3327683727580345e-06
4,9,0.04717948717948718,0,2.3216723391778632e-06
4,9,0.04717948717948718,1,3.2843184625644194e-06
4,9,0.04717948717948718,2,3.1660307050565845e-06
4,9,0.04717948717948718,3,4.13691057977079e-06
4,9,0.04717948717948718,4,3.329185685677643e-06
4,9,0.04717948717948718,5,3.5259423212570445e-06
4,9,0.04717948717948718,6,3.242389679247007e-06
4,9,0.04717948717948718,7,3.1935293322021394e-06
4,9,0.04717948717948718,8,3.6494476005472795e-06
4,9,0.04717948717948718,9,3.7665089270061513e-06
4,9,0.054615384615384614,0,3.641041922401353e-06
4,9,0.054615384615384614,1,3.398017155567573e-06
4,9,0.054615384615384614,2,3.046145546097229e-06
4,9,0.054615384615384614,3,3.036371896606915e-06
4,9,0.054615384615384614,4,4.563365055895045e-06
4,9,0.054615384615384614,5,5.091541082760949e-06
4,9,0.054615384615384614,6,3.569780840640866e-06
4,9,0.054615384615384614,7,3.77513999760527e-06
4,9,0.054615384615384614,8,3.4255510677801838e-06
4,9,0.054615384615384614,9,3.3885770653902897e-06
4,9,0.062051282051282054,0,4.04057992369946e-06
4,9,0.062051282051282054,1,4.619171485550829e-06
4,9,0.062051282051282054,2,4.381370541783582e-06
4,9,0.062051282051282054,3,4.02720676076164e-06
4,9,0.062051282051282054,4,4.968819458896854e-06
4,9,0.062051282051282054,5,3.554685928685941e-06
4,9,0.062051282051282054,6,3.844916424107932e-06
4,9,0.062051282051282054,7,3.856651595933691e-06
4,9,0.062051282051282054,8,4.321412012290037e-06
4,9,0.062051282051282054,9,6.0235039064126766e-06
4,9,0.06948717948717949,0,4.853087909271784e-06
4,9,0.06948717948717949,1,4.675082429308557e-06
4,9,0.06948717948717949,2,4.670542270039176e-06
4,9,0.06948717948717949,3,4.522719416464435e-06
4,9,0.06948717948717949,4,5.510937647464325e-06
4,9,0.06948717948717949,5,4.794278580804558e-06
4,9,0.06948717948717949,6,6.918901440718705e-06
4,9,0.06948717948717949,7,7.086010795986107e-06
4,9,0.06948717948717949,8,5.68088787886203e-06
4,9,0.06948717948717949,9,6.771203880644219e-06
4,9,0.07692307692307691,0,5.9913727717487775e-06
4,9,0.07692307692307691,1,4.569999515432376e-06
4,9,0.07692307692307691,2,3.918037682609435e-06
4,9,0.07692307692307691,3,4.527421608704046e-06
4,9,0.07692307692307691,4,4.29117995968511e-06
4,9,0.07692307692307691,5,4.67014873190343e-06
4,9,0.07692307692307691,6,3.953114645613708e-06
4,9,0.07692307692307691,7,4.783870954801638e-06
4,9,0.07692307692307691,8,1.1259850364373396e-05
4,9,0.07692307692307691,9,4.160645370194797e-06
4,9,0.08435897435897435,0,6.359012299886675e-06
4,9,0.08435897435897435,1,6.609150070327232e-06
4,9,0.08435897435897435,2,4.4393357131358305e-06
4,9,0.08435897435897435,3,7.968862639386697e-06
4,9,0.08435897435897435,4,6.668336240408547e-06
4,9,0.08435897435897435,5,6.1703381518401475e-06
4,9,0.08435897435897435,6,3.997649839065913e-06
4,9,0.08435897435897435,7,6.6150958991036e-06
4,9,0.08435897435897435,8,6.8187972523844975e-06
4,9,0.08435897435897435,9,7.545769759839347e-06
4,9,0.0917948717948718,0,5.769067554074466e-06
4,9,0.0917948717948718,1,6.979662842174802e-06
4,9,0.0917948717948718,2,5.839405036713088e-06
4,9,0.0917948717948718,3,7.787567967347099e-06
4,9,0.0917948717948718,4,6.21096499347237e-06
4,9,0.0917948717948718,5,9.99277633658787e-06
4,9,0.0917948717948718,6,7.3061975664654e-06
4,9,0.0917948717948718,7,5.84898107933292e-06
4,9,0.0917948717948718,8,1.0822355791838041e-05
4,9,0.0917948717948718,9,8.89531696751367e-06
4,9,0.09923076923076922,0,8.940244405995092e-06
4,9,0.09923076923076922,1,5.9013828352599794e-06
4,9,0.09923076923076922,2,6.8921949646737e-06
4,9,0.09923076923076922,3,6.758630397910004e-06
4,9,0.09923076923076922,4,5.82786430574069e-06
4,9,0.09923076923076922,5,8.412713269798075e-06
4,9,0.09923076923076922,6,8.5077887622669e-06
4,9,0.09923076923076922,7,7.419441808880115e-06
4,9,0.09923076923076922,8,6.130713793045454e-06
4,9,0.09923076923076922,9,5.685835057634269e-06
4,9,0.10666666666666666,0,1.205063814907809e-05
4,9,0.10666666666666666,1,7.888758869944409e-06
4,9,0.10666666666666666,2,6.836446830394499e-06
4,9,0.10666666666666666,3,8.554915260104376e-06
4,9,0.10666666666666666,4,6.844414408257861e-06
4,9,0.10666666666666666,5,1.1601012391812716e-05
4,9,0.10666666666666666,6,8.488101937894484e-06
4,9,0.10666666666666666,7,7.814362838575146e-06
4,9,0.10666666666666666,8,9.436829515165632e-06
4,9,0.10666666666666666,9,8.796707308371356e-06
4,9,0.1141025641025641,0,1.0137708214511144e-05
4,9,0.1141025641025641,1,6.921477209864428e-06
4,9,0.1141025641025641,2,1.0925844201795766e-05
4,9,0.1141025641025641,3,7.674249951423603e-06
4,9,0.1141025641025641,4,6.981176010697394e-06
4,9,0.1141025641025641,5,1.0186282774168891e-05
4,9,0.1141025641025641,6,9.670331598362178e-06
4,9,0.1141025641025641,7,6.446669726486485e-06
4,9,0.1141025641025641,8,4.583921539429166e-06
4,9,0.1141025641025641,9,1.1115552805362246e-05
4,9,0.12153846153846153,0,1.5157576119201435e-05
4,9,0.12153846153846153,1,1.4091482471246187e-05
4,9,0.12153846153846153,2,1.2395203377243444e-05
4,9,0.12153846153846153,3,1.1698751056339554e-05
4,9,0.12153846153846153,4,9.205186543134845e-06
4,9,0.12153846153846153,5,1.1955508757659646e-05
4,9,0.12153846153846153,6,1.0746189565238932e-05
4,9,0.12153846153846153,7,9.79117434875356e-06
4,9,0.12153846153846153,8,8.635106458317059e-06
4,9,0.12153846153846153,9,1.2933787506113139e-05
4,9,0.12897435897435897,0,1.3905950011838695e-05
4,9,0.12897435897435897,1,1.094189876439936e-05
4,9,0.12897435897435897,2,1.433452914699329e-05
4,9,0.12897435897435897,3,1.3868797315202915e-05
4,9,0.12897435897435897,4,1.020486035910436e-05
4,9,0.12897435897435897,5,1.5090503472698417e-05
4,9,0.12897435897435897,6,9.044908313074039e-06
4,9,0.12897435897435897,7,1.2571802932645016e-05
4,9,0.12897435897435897,8,1.1678788891958343e-05
4,9,0.12897435897435897,9,1.1991259158093996e-05
4,9,0.13641025641025642,0,1.3063349585436943e-05
4,9,0.13641025641025642,1,1.1160976374892718e-05
4,9,0.13641025641025642,2,1.5709045452921214e-05
4,9,0.13641025641025642,3,1.4062141324947323e-05
4,9,0.13641025641025642,4,7.300546573603801e-06
4,9,0.13641025641025642,5,1.5426184225594497e-05
4,9,0.13641025641025642,6,1.6724856125734854e-05
4,9,0.13641025641025642,7,1.3850931289563258e-05
4,9,0.13641025641025642,8,8.24866770952256e-06
4,9,0.13641025641025642,9,1.539267957698058e-05
4,9,0.14384615384615385,0,1.9743914132511282e-05
4,9,0.14384615384615385,1,1.0255321941416459e-05
4,9,0.14384615384615385,2,1.6330916343125658e-05
4,9,0.14384615384615385,3,8.483325486848894e-06
4,9,0.14384615384615385,4,9.392858166350802e-06
4,9,0.14384615384615385,5,1.2488893930173452e-05
4,9,0.14384615384615385,6,1.3028570788319273e-05
4,9,0.14384615384615385,7,8.884418243536467e-06
4,9,0.14384615384615385,8,2.6685227286628435e-05
4,9,0.14384615384615385,9,1.0841947136628795e-05
4,9,0.1512820512820513,0,2.411044106580107e-05
4,9,0.1512820512820513,1,1.1213767268719463e-05
4,9,0.1512820512820513,2,1.631570441165559e-05
4,9,0.1512820512820513,3,1.5053615002652943e-05
4,9,0.1512820512820513,4,1.486133270465913e-05
4,9,0.1512820512820513,5,2.0880311129779194e-05
4,9,0.1512820512820513,6,1.2429016875737623e-05
4,9,0.1512820512820513,7,1.1155602316189553e-05
4,9,0.1512820512820513,8,2.222793594850621e-05
4,9,0.1512820512820513,9,1.619342101665611e-05
4,9,0.15871794871794873,0,1.2321186550825651e-05
4,9,0.15871794871794873,1,1.6115063563710577e-05
4,9,0.15871794871794873,2,1.647716730459011e-05
4,9,0.15871794871794873,3,1.2966064138641917e-05
4,9,0.15871794871794873,4,1.1687883464207466e-05
4,9,0.15871794871794873,5,2.4016755672410875e-05
4,9,0.15871794871794873,6,9.309717010018975e-06
4,9,0.15871794871794873,7,8.724436468733568e-06
4,9,0.15871794871794873,8,2.5816889579115396e-05
4,9,0.15871794871794873,9,1.6426839461600772e-05
4,9,0.16615384615384615,0,2.0729011365044655e-05
4,9,0.16615384615384615,1,2.8638851755947145e-05
4,9,0.16615384615384615,2,1.5518520634142558e-05
4,9,0.16615384615384615,3,2.433895867566862e-05
4,9,0.16615384615384615,4,2.5610543857811857e-05
4,9,0.16615384615384615,5,3.609306347137829e-05
4,9,0.16615384615384615,6,1.859280121777117e-05
4,9,0.16615384615384615,7,1.6187730003414864e-05
4,9,0.16615384615384615,8,1.517230192854591e-05
4,9,0.16615384615384615,9,1.876862257738223e-05
4,9,0.1735897435897436,0,3.5604092739012995e-05
4,9,0.1735897435897436,1,1.8898290179411252e-05
4,9,0.1735897435897436,2,3.205158624077695e-05
4,9,0.1735897435897436,3,1.8502261931110912e-05
4,9,0.1735897435897436,4,2.5680663398671593e-05
4,9,0.1735897435897436,5,2.1748002929925856e-05
4,9,0.1735897435897436,6,2.0905451208942273e-05
4,9,0.1735897435897436,7,2.4343544798558582e-05
4,9,0.1735897435897436,8,2.6477965236088557e-05
4,9,0.1735897435897436,9,1.4285337927996854e-05
4,9,0.18102564102564103,0,3.199365442391361e-05
4,9,0.18102564102564103,1,1.6560604495578997e-05
4,9,0.18102564102564103,2,2.2462276201851452e-05
4,9,0.18102564102564103,3,1.687913095129405e-05
4,9,0.18102564102564103,4,2.067079021575182e-05
4,9,0.18102564102564103,5,2.2469015848883137e-05
4,9,0.18102564102564103,6,1.855199592282723e-05
4,9,0.18102564102564103,7,2.3260174935661566e-05
4,9,0.18102564102564103,8,2.0290492225675754e-05
4,9,0.18102564102564103,9,2.505424340216082e-05
4,9,0.18846153846153846,0,1.8904456710712232e-05
4,9,0.18846153846153846,1,3.141621231955164e-05
4,9,0.18846153846153846,2,2.4420617844987757e-05
4,9,0.18846153846153846,3,1.6916816793203513e-05
4,9,0.18846153846153846,4,2.1435273222476365e-05
4,9,0.18846153846153846,5,2.2022348021529865e-05
4,9,0.18846153846153846,6,3.062806795638327e-05
4,9,0.18846153846153846,7,3.744198691883902e-05
4,9,0.18846153846153846,8,3.46265252329974e-05
4,9,0.18846153846153846,9,1.5736091324154026e-05
4,9,0.1958974358974359,0,1.5926980502959545e-05
4,9,0.1958974358974359,1,2.6332661640583292e-05
4,9,0.1958974358974359,2,2.2893147567148767e-05
4,9,0.1958974358974359,3,2.167810271134893e-05
4,9,0.1958974358974359,4,3.4141294043749585e-05
4,9,0.1958974358974359,5,2.2321068723154824e-05
4,9,0.1958974358974359,6,3.248382174575631e-05
4,9,0.1958974358974359,7,2.7456797822970516e-05
4,9,0.1958974358974359,8,2.4284277562207847e-05
4,9,0.1958974358974359,9,1.8882151509264e-05
4,9,0.20333333333333334,0,2.3594774786892323e-05
4,9,0.20333333333333334,1,3.2088727884395995e-05
4,9,0.20333333333333334,2,2.8778148891348033e-05
4,9,0.20333333333333334,3,2.692482453738335e-05
4,9,0.20333333333333334,4,2.401551251807309e-05
4,9,0.20333333333333334,5,3.013726827147974e-05
4,9,0.20333333333333334,6,2.2695409872478367e-05
4,9,0.20333333333333334,7,1.8834179034130826e-05
4,9,0.20333333333333334,8,2.2256676996145485e-05
4,9,0.20333333333333334,9,4.315722677122938e-05
4,9,0.21076923076923076,0,2.249094931865454e-05
4,9,0.21076923076923076,1,3.5734752359793844e-05
4,9,0.21076923076923076,2,3.286967191703695e-05
4,9,0.21076923076923076,3,2.4986639553765518e-05
4,9,0.21076923076923076,4,3.882400640210737e-05
4,9,0.21076923076923076,5,2.1910908082983387e-05
4,9,0.21076923076923076,6,5.1026671442877984e-05
4,9,0.21076923076923076,7,3.58791835897021e-05
4,9,0.21076923076923076,8,3.19498683532741e-05
4,9,0.21076923076923076,9,3.90420664856299e-05
4,9,0.21820512820512822,0,3.6389255053159826e-05
4,9,0.21820512820512822,1,3.1448430797848425e-05
4,9,0.21820512820512822,2,3.311869574774198e-05
4,9,0.21820512820512822,3,3.707521510390124e-05
4,9,0.21820512820512822,4,4.329563430144299e-05
4,9,0.21820512820512822,5,2.91484351108152e-05
4,9,0.21820512820512822,6,1.665817870701336e-05
4,9,0.21820512820512822,7,4.573630315061936e-05
4,9,0.21820512820512822,8,4.973598810644241e-05
4,9,0.21820512820512822,9,3.16245000174856e-05
4,9,0.22564102564102564,0,3.6321645011392855e-05
4,9,0.22564102564102564,1,2.5680597028682478e-05
4,9,0.22564102564102564,2,3.982188955774022e-05
4,9,0.22564102564102564,3,2.25879731836409e-05
4,9,0.22564102564102564,4,5.961243082977887e-05
4,9,0.22564102564102564,5,2.6100962799113243e-05
4,9,0.22564102564102564,6,4.309674757590292e-05
4,9,0.22564102564102564,7,3.4164056158222624e-05
4,9,0.22564102564102564,8,2.9068332878698452e-05
4,9,0.22564102564102564,9,3.476478205694899e-05
4,9,0.23307692307692307,0,3.967307409255674e-05
4,9,0.23307692307692307,1,2.9126978369508498e-05
4,9,0.23307692307692307,2,3.143176485245498e-05
4,9,0.23307692307692307,3,2.2675653075633034e-05
4,9,0.23307692307692307,4,3.4468682288986745e-05
4,9,0.23307692307692307,5,3.700139880324809e-05
4,9,0.23307692307692307,6,5.148017894252691e-05
4,9,0.23307692307692307,7,3.887356362866421e-05
4,9,0.23307692307692307,8,6.914667127192814e-05
4,9,0.23307692307692307,9,5.476208073345209e-05
4,9,0.24051282051282052,0,3.7646488896717704e-05
4,9,0.24051282051282052,1,3.467546534935239e-05
4,9,0.24051282051282052,2,4.559987284250298e-05
4,9,0.24051282051282052,3,2.9326299058301594e-05
4,9,0.24051282051282052,4,4.7366242005332285e-05
4,9,0.24051282051282052,5,4.563805948240539e-05
4,9,0.24051282051282052,6,2.8290805885731837e-05
4,9,0.24051282051282052,7,5.424485340612447e-05
4,9,0.24051282051282052,8,2.6109065144935697e-05
4,9,0.24051282051282052,9,4.764674793327735e-05
4,9,0.24794871794871795,0,9.435283110749437e-05
4,9,0.24794871794871795,1,3.3715462856086e-05
4,9,0.24794871794871795,2,5.547797566678093e-05
4,9,0.24794871794871795,3,4.672809635561359e-05
4,9,0.24794871794871795,4,2.662067400269454e-05
4,9,0.24794871794871795,5,4.566883514272217e-05
4,9,0.24794871794871795,6,6.509237312686553e-05
4,9,0.24794871794871795,7,3.058120613230884e-05
4,9,0.24794871794871795,8,5.0980722424304104e-05
4,9,0.24794871794871795,9,5.733890342964185e-05
4,9,0.2553846153846154,0,4.182386585695774e-05
4,9,0.2553846153846154,1,2.64171163430393e-05
4,9,0.2553846153846154,2,4.672388143251555e-05
4,9,0.2553846153846154,3,2.7400614579437372e-05
4,9,0.2553846153846154,4,6.636151415876747e-05
4,9,0.2553846153846154,5,3.1824397473125016e-05
4,9,0.2553846153846154,6,5.782442921462828e-05
4,9,0.2553846153846154,7,4.590495207214949e-05
4,9,0.2553846153846154,8,4.764545213160043e-05
4,9,0.2553846153846154,9,4.451278717117241e-05
4,9,0.26282051282051283,0,5.50223305266856e-05
4,9,0.26282051282051283,1,4.9025758539228675e-05
4,9,0.26282051282051283,2,5.387518830694625e-05
4,9,0.26282051282051283,3,3.0241446986909028e-05
4,9,0.26282051282051283,4,6.208295437995287e-05
4,9,0.26282051282051283,5,3.931115837976113e-05
4,9,0.26282051282051283,6,4.911388659977607e-05
4,9,0.26282051282051283,7,3.3694136822609564e-05
4,9,0.26282051282051283,8,6.375030344676578e-05
4,9,0.26282051282051283,9,9.691189549571329e-05
4,9,0.2702564102564103,0,2.7913621900022536e-05
4,9,0.2702564102564103,1,3.8033200250845616e-05
4,9,0.2702564102564103,2,0.0001150168709839083
4,9,0.2702564102564103,3,6.849690167814121e-05
4,9,0.2702564102564103,4,4.8289445913156664e-05
4,9,0.2702564102564103,5,2.4442633422736647e-05
4,9,0.2702564102564103,6,8.416986347859323e-05
4,9,0.2702564102564103,7,5.631218353171568e-05
4,9,0.2702564102564103,8,3.929646420028695e-05
4,9,0.2702564102564103,9,5.47034432511105e-05
4,9,0.2776923076923077,0,3.1062485167119196e-05
4,9,0.2776923076923077,1,4.838969401430446e-05
4,9,0.2776923076923077,2,9.588022059206883e-05
4,9,0.2776923076923077,3,6.057261795079498e-05
4,9,0.2776923076923077,4,3.520986588591323e-05
4,9,0.2776923076923077,5,5.743066631376942e-05
4,9,0.2776923076923077,6,5.67613349034088e-05
4,9,0.2776923076923077,7,5.949701329215846e-05
4,9,0.2776923076923077,8,7.14238578973843e-05
4,9,0.2776923076923077,9,4.9042045852054144e-05
4,9,0.28512820512820514,0,0.00014803012407887156
4,9,0.28512820512820514,1,8.535833797856833e-05
4,9,0.28512820512820514,2,3.6433617474822096e-05
4,9,0.28512820512820514,3,6.551797861067587e-05
4,9,0.28512820512820514,4,6.276241918399315e-05
4,9,0.28512820512820514,5,5.7646282774668654e-05
4,9,0.28512820512820514,6,6.2013422946962e-05
4,9,0.28512820512820514,7,2.9191955769779244e-05
4,9,0.28512820512820514,8,4.001142820998568e-05
4,9,0.28512820512820514,9,4.950405521997524e-05
4,9,0.2925641025641026,0,7.003629480113151e-05
4,9,0.2925641025641026,1,5.304782621091472e-05
4,9,0.2925641025641026,2,7.910233804728059e-05
4,9,0.2925641025641026,3,8.908676647278157e-05
4,9,0.2925641025641026,4,4.849055443020996e-05
4,9,0.2925641025641026,5,4.812314129247255e-05
4,9,0.2925641025641026,6,9.17553610188348e-05
4,9,0.2925641025641026,7,4.952176588854845e-05
4,9,0.2925641025641026,8,0.00010240006419626184
4,9,0.2925641025641026,9,6.434397285776103e-05
4,9,0.3,0,3.54076528324475e-05
4,9,0.3,1,5.9304355769263266e-05
4,9,0.3,2,5.958004762442524e-05
4,9,0.3,3,3.186953583871268e-05
4,9,0.3,4,9.465012319299889e-05
4,9,0.3,5,4.271992796448372e-05
4,9,0.3,6,6.281398726534098e-05
4,9,0.3,7,3.678849394711108e-05
4,9,0.3,8,4.664336729875674e-05
4,9,0.3,9,4.714168881415375e-05
6,6,0.01,0,3.027751593739755e-06
6,6,0.01,1,2.8476080043035477e-06
6,6,0.01,2,2.7465743372464765e-06
6,6,0.01,3,2.7869725287618863e-06
6,6,0.01,4,2.864019964214994e-06
6,6,0.01,5,2.9815956026995902e-06
6,6,0.01,6,2.936709065394667e-06
6,6,0.01,7,2.883310397420001e-06
6,6,0.01,8,2.9411030268262606e-06
6,6,0.01,9,2.836680815903518e-06
6,6,0.017435897435897435,0,3.157129277624205e-06
6,6,0.017435897435897435,1,3.1772259118928506e-06
6,6,0.017435897435897435,2,3.252712061419097e-06
6,6,0.017435897435897435,3,3.1176925732851433e-06
6,6,0.017435897435897435,4,2.9660778847719563e-06
6,6,0.017435897435897435,5,3.2689505583561917e-06
6,6,0.017435897435897435,6,3.2384030691820395e-06
6,6,0.017435897435897435,7,3.0615678943681796e-06
6,6,0.017435897435897435,8,3.022098841855622e-06
6,6,0.017435897435897435,9,2.9944212652820446e-06
6,6,0.02487179487179487,0,3.169471421138526e-06
6,6,0.02487179487179487,1,3.478715339576838e-06
6,6,0.02487179487179487,2,2.9871556761027448e-06
6,6,0.02487179487179487,3,3.2562891280614417e-06
6,6,0.02487179487179487,4,2.865031537895263e-06
6,6,0.02487179487179487,5,3.096516357823677e-06
6,6,0.02487179487179487,6,3.2015927407683236e-06
6,6,0.02487179487179487,7,3.170046753299091e-06
