h_mean,v_score,r_hat
1.2,1.5991250107734272e-06,1.0204562234004413
1.2,1.6881493867190227e-06,1.0161330091499978
1.2,1.5825649631938047e-06,1.010330524914559
1.2,1.4289338199388072e-06,1.0067787868180094
1.2,1.7251875261289916e-06,1.015560346493278
1.2,1.6446865501361093e-06,1.0145961474568093
1.2,1.5671600952658525e-06,1.0131889513843129
1.2,1.1659937114755545e-06,1.0207786200971825
1.5,1.1155746095044376e-06,1.01533114422857
1.5,1.0627638493102322e-06,1.0085399951710663
1.5,1.1202107696455116e-06,1.008025715597155
1.5,1.0649062790695875e-06,1.0121343220466832
1.5,1.197943588055379e-06,1.0118704512523584
1.5,1.1772760764271905e-06,1.0110883063498621
1.5,1.0453965202970518e-06,1.009466898252088
1.5,1.2032796141462107e-06,1.014483521311858
1.5,1.2195359200276868e-06,1.0174617586464534
1.5,1.112253407056259e-06,1.0112820306699923
1.5,7.86539125248415e-07,1.0101068553765784
2.5,3.3932729429247067e-07,1.0088688495386393
2.5,3.5251117440894507e-07,1.0020853992739767
2.5,3.842894963089572e-07,1.0069864040942917
2.5,3.268655896873099e-07,1.0059932322130407
2.5,2.97876007255981e-07,1.0170468532907444
2.5,3.4231899319627734e-07,1.0138744523120606
2.5,3.3602551429503376e-07,1.000256150434805
2.5,3.240171308982868e-07,0.9988480124977456
2.5,3.3940540890168077e-07,1.0074390672742264
2.5,3.362596245558217e-07,1.0038558998110532
2.5,2.411947764232689e-07,1.0061276895568692
4.0,1.1678957715833243e-07,1.0088683159699123
4.0,1.285021997120942e-07,1.0099330497674435
4.0,1.429619223781661e-07,1.010732932429332
4.0,1.4728537879606587e-07,1.0131845625675218
4.0,1.3756913130804019e-07,1.0131578271377195
4.0,1.3348209223116942e-07,1.0096114588061256
4.0,1.4495700558692417e-07,1.0114365602630657
4.0,1.2454659145043418e-07,1.0074079848860098
4.0,1.3017890538469313e-07,1.0114703560314042
4.0,1.3304137478820377e-07,1.0070194150879532
4.0,8.473383428450139e-08,1.0112728551526795
